Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/02/2025 00:00,CAPITL,61757,36.80,1.88,0.00
01/02/2025 00:00,CENTRL,61754,33.87,-1.05,0.00
01/02/2025 00:00,DUNWOD,61760,37.04,2.13,0.00
01/02/2025 00:00,GENESE,61753,32.02,-2.90,0.00
01/02/2025 00:00,H Q,61844,34.91,0.00,0.00
01/02/2025 00:00,HUD VL,61758,36.80,1.88,0.00
01/02/2025 00:00,LONGIL,61762,37.71,2.79,0.00
01/02/2025 00:00,MHK VL,61756,35.54,0.63,0.00
01/02/2025 00:00,MILLWD,61759,36.97,2.06,0.00
01/02/2025 00:00,N.Y.C.,61761,39.83,2.27,-2.65
01/02/2025 00:00,NORTH,61755,34.98,0.07,0.00
01/02/2025 00:00,NPX,61845,40.91,1.92,-4.08
01/02/2025 00:00,O H,61846,30.24,-4.68,0.00
01/02/2025 00:00,PJM,61847,26.77,-0.84,7.30
01/02/2025 00:00,WEST,61752,30.76,-4.16,0.00
01/02/2025 01:00,CAPITL,61757,36.14,1.82,0.00
01/02/2025 01:00,CENTRL,61754,33.40,-0.93,0.00
01/02/2025 01:00,DUNWOD,61760,36.31,1.99,0.00
01/02/2025 01:00,GENESE,61753,31.78,-2.54,0.00
01/02/2025 01:00,H Q,61844,34.29,-0.03,0.00
01/02/2025 01:00,HUD VL,61758,36.14,1.82,0.00
01/02/2025 01:00,LONGIL,61762,36.69,2.37,0.00
01/02/2025 01:00,MHK VL,61756,34.94,0.62,0.00
01/02/2025 01:00,MILLWD,61759,36.28,1.96,0.00
01/02/2025 01:00,N.Y.C.,61761,39.24,2.16,-2.76
01/02/2025 01:00,NORTH,61755,34.32,0.00,0.00
01/02/2025 01:00,NPX,61845,41.27,1.85,-5.09
01/02/2025 01:00,O H,61846,30.17,-4.15,0.00
01/02/2025 01:00,PJM,61847,27.32,-0.72,6.29
01/02/2025 01:00,WEST,61752,30.68,-3.64,0.00
01/02/2025 02:00,CAPITL,61757,33.17,1.64,0.00
01/02/2025 02:00,CENTRL,61754,30.65,-0.88,0.00
01/02/2025 02:00,DUNWOD,61760,33.36,1.83,0.00
01/02/2025 02:00,GENESE,61753,29.10,-2.43,0.00
01/02/2025 02:00,H Q,61844,31.50,-0.03,0.00
01/02/2025 02:00,HUD VL,61758,33.17,1.64,0.00
01/02/2025 02:00,LONGIL,61762,33.70,2.17,0.00
01/02/2025 02:00,MHK VL,61756,32.13,0.60,0.00
01/02/2025 02:00,MILLWD,61759,33.32,1.80,0.00
01/02/2025 02:00,N.Y.C.,61761,36.59,1.99,-3.07
01/02/2025 02:00,NORTH,61755,31.50,-0.03,0.00
01/02/2025 02:00,NPX,61845,37.35,1.70,-4.12
01/02/2025 02:00,O H,61846,27.62,-3.91,0.00
01/02/2025 02:00,PJM,61847,23.69,-0.69,7.14
01/02/2025 02:00,WEST,61752,28.03,-3.50,0.00
01/02/2025 03:00,CAPITL,61757,31.42,1.58,0.00
01/02/2025 03:00,CENTRL,61754,28.98,-0.87,0.00
01/02/2025 03:00,DUNWOD,61760,31.63,1.79,0.00
01/02/2025 03:00,GENESE,61753,27.49,-2.36,0.00
01/02/2025 03:00,H Q,61844,29.81,-0.03,0.00
01/02/2025 03:00,HUD VL,61758,31.42,1.58,0.00
01/02/2025 03:00,LONGIL,61762,32.17,2.33,0.00
01/02/2025 03:00,MHK VL,61756,30.38,0.54,0.00
01/02/2025 03:00,MILLWD,61759,31.60,1.76,0.00
01/02/2025 03:00,N.Y.C.,61761,33.33,1.94,-1.55
01/02/2025 03:00,NORTH,61755,29.78,-0.06,0.00
01/02/2025 03:00,NPX,61845,37.18,1.64,-5.70
01/02/2025 03:00,O H,61846,26.05,-3.79,0.00
01/02/2025 03:00,PJM,61847,23.74,-0.66,5.45
01/02/2025 03:00,WEST,61752,26.44,-3.40,0.00
01/02/2025 04:00,CAPITL,61757,34.17,1.75,0.00
01/02/2025 04:00,CENTRL,61754,31.48,-0.94,0.00
01/02/2025 04:00,DUNWOD,61760,34.37,1.95,0.00
01/02/2025 04:00,GENESE,61753,29.86,-2.56,0.00
01/02/2025 04:00,H Q,61844,32.39,-0.03,0.00
01/02/2025 04:00,HUD VL,61758,34.17,1.75,0.00
01/02/2025 04:00,LONGIL,61762,34.66,2.24,0.00
01/02/2025 04:00,MHK VL,61756,32.98,0.55,0.00
01/02/2025 04:00,MILLWD,61759,34.34,1.91,0.00
01/02/2025 04:00,N.Y.C.,61761,37.53,2.08,-3.03
01/02/2025 04:00,NORTH,61755,32.36,-0.06,0.00
01/02/2025 04:00,NPX,61845,39.21,1.78,-5.00
01/02/2025 04:00,O H,61846,28.31,-4.12,0.00
01/02/2025 04:00,PJM,61847,25.33,-0.71,6.38
01/02/2025 04:00,WEST,61752,28.79,-3.63,0.00
01/02/2025 05:00,CAPITL,61757,37.51,1.89,0.00
01/02/2025 05:00,CENTRL,61754,34.70,-0.93,0.00
01/02/2025 05:00,DUNWOD,61760,37.80,2.17,0.00
01/02/2025 05:00,GENESE,61753,32.99,-2.64,0.00
01/02/2025 05:00,H Q,61844,35.59,-0.04,0.00
01/02/2025 05:00,HUD VL,61758,37.62,1.99,0.00
01/02/2025 05:00,LONGIL,61762,38.12,2.49,0.00
01/02/2025 05:00,MHK VL,61756,36.37,0.75,0.00
01/02/2025 05:00,MILLWD,61759,37.80,2.17,0.00
01/02/2025 05:00,N.Y.C.,61761,40.48,2.31,-2.54
01/02/2025 05:00,NORTH,61755,35.59,-0.04,0.00
01/02/2025 05:00,NPX,61845,43.60,1.92,-6.05
01/02/2025 05:00,O H,61846,31.24,-4.38,0.00
01/02/2025 05:00,PJM,61847,29.62,-0.68,5.33
01/02/2025 05:00,WEST,61752,31.81,-3.81,0.00
01/02/2025 06:00,CAPITL,61757,48.14,2.17,-7.81
01/02/2025 06:00,CENTRL,61754,37.28,-0.88,0.00
01/02/2025 06:00,DUNWOD,61760,41.76,2.67,-0.93
01/02/2025 06:00,GENESE,61753,35.45,-2.71,0.00
01/02/2025 06:00,H Q,61844,38.00,-0.15,0.00
01/02/2025 06:00,HUD VL,61758,41.86,2.56,-1.15
01/02/2025 06:00,LONGIL,61762,42.66,3.55,-0.95
01/02/2025 06:00,MHK VL,61756,39.78,1.07,-0.56
01/02/2025 06:00,MILLWD,61759,41.78,2.67,-0.96
01/02/2025 06:00,N.Y.C.,61761,43.92,2.75,-3.01
01/02/2025 06:00,NORTH,61755,37.81,-0.34,0.00
01/02/2025 06:00,NPX,61845,50.77,2.21,-10.40
01/02/2025 06:00,O H,61846,33.42,-4.73,0.00
01/02/2025 06:00,PJM,61847,37.70,-0.53,-0.08
01/02/2025 06:00,WEST,61752,34.07,-4.08,0.00
01/02/2025 07:00,CAPITL,61757,86.76,2.33,-42.82
01/02/2025 07:00,CENTRL,61754,40.57,-1.04,0.00
01/02/2025 07:00,DUNWOD,61760,49.81,3.08,-5.13
01/02/2025 07:00,GENESE,61753,38.03,-3.58,0.00
01/02/2025 07:00,H Q,61844,41.53,-0.08,0.00
01/02/2025 07:00,HUD VL,61758,50.87,2.87,-6.40
01/02/2025 07:00,LONGIL,61762,50.77,3.91,-5.25
01/02/2025 07:00,MHK VL,61756,46.53,1.62,-3.30
01/02/2025 07:00,MILLWD,61759,49.88,3.04,-5.24
01/02/2025 07:00,N.Y.C.,61761,51.29,3.12,-6.56
01/02/2025 07:00,NORTH,61755,41.40,-0.21,0.00
01/02/2025 07:00,NPX,61845,57.71,2.41,-13.69
01/02/2025 07:00,O H,61846,35.53,-6.08,0.00
01/02/2025 07:00,PJM,61847,44.00,-0.79,-3.18
01/02/2025 07:00,WEST,61752,36.41,-5.20,0.00
01/02/2025 08:00,CAPITL,61757,82.97,2.37,-39.04
01/02/2025 08:00,CENTRL,61754,40.77,-0.79,0.00
01/02/2025 08:00,DUNWOD,61760,49.36,3.12,-4.68
01/02/2025 08:00,GENESE,61753,38.20,-3.37,0.00
01/02/2025 08:00,H Q,61844,41.44,-0.12,0.00
01/02/2025 08:00,HUD VL,61758,50.27,2.91,-5.80
01/02/2025 08:00,LONGIL,61762,50.22,3.95,-4.70
01/02/2025 08:00,MHK VL,61756,46.23,1.62,-3.05
01/02/2025 08:00,MILLWD,61759,49.46,3.12,-4.78
01/02/2025 08:00,N.Y.C.,61761,50.87,3.24,-6.06
01/02/2025 08:00,NORTH,61755,41.23,-0.33,0.00
01/02/2025 08:00,NPX,61845,56.43,2.37,-12.49
01/02/2025 08:00,O H,61846,35.54,-6.03,0.00
01/02/2025 08:00,PJM,61847,41.06,-0.67,-0.16
01/02/2025 08:00,WEST,61752,36.33,-5.24,0.00
01/02/2025 09:00,CAPITL,61757,53.58,2.34,-10.12
01/02/2025 09:00,CENTRL,61754,40.73,-0.90,-0.52
01/02/2025 09:00,DUNWOD,61760,47.06,3.17,-2.77
01/02/2025 09:00,GENESE,61753,37.64,-3.45,0.02
01/02/2025 09:00,H Q,61844,41.04,-0.08,0.00
01/02/2025 09:00,HUD VL,61758,46.98,2.92,-2.94
01/02/2025 09:00,LONGIL,61762,47.68,3.78,-2.78
01/02/2025 09:00,MHK VL,61756,43.63,1.40,-1.11
01/02/2025 09:00,MILLWD,61759,47.01,3.09,-2.81
01/02/2025 09:00,N.Y.C.,61761,48.92,3.37,-4.43
01/02/2025 09:00,NORTH,61755,40.87,-0.25,0.00
01/02/2025 09:00,NPX,61845,48.20,2.43,-4.65
01/02/2025 09:00,O H,61846,35.30,-6.25,-0.43
01/02/2025 09:00,PJM,61847,34.72,-0.74,5.67
01/02/2025 09:00,WEST,61752,36.08,-5.51,-0.47
01/02/2025 10:00,CAPITL,61757,48.98,2.39,-4.73
01/02/2025 10:00,CENTRL,61754,41.84,-1.13,-1.11
01/02/2025 10:00,DUNWOD,61760,46.47,3.31,-1.29
01/02/2025 10:00,GENESE,61753,38.39,-3.47,0.00
01/02/2025 10:00,H Q,61844,41.70,-0.17,0.00
01/02/2025 10:00,HUD VL,61758,46.21,2.97,-1.37
01/02/2025 10:00,LONGIL,61762,47.32,4.15,-1.31
01/02/2025 10:00,MHK VL,61756,43.77,1.38,-0.52
01/02/2025 10:00,MILLWD,61759,46.40,3.22,-1.31
01/02/2025 10:00,N.Y.C.,61761,48.35,3.47,-3.01
01/02/2025 10:00,NORTH,61755,41.53,-0.34,0.00
01/02/2025 10:00,NPX,61845,46.60,2.55,-2.17
