Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/14/2025 00:00,CAPITL,61757,39.13,1.25,0.00
03/14/2025 00:00,CENTRL,61754,37.65,-0.23,0.00
03/14/2025 00:00,DUNWOD,61760,39.40,1.52,0.00
03/14/2025 00:00,GENESE,61753,36.86,-1.02,0.00
03/14/2025 00:00,H Q,61844,38.03,0.15,0.00
03/14/2025 00:00,HUD VL,61758,39.13,1.25,0.00
03/14/2025 00:00,LONGIL,61762,39.85,1.97,0.00
03/14/2025 00:00,MHK VL,61756,38.75,0.87,0.00
03/14/2025 00:00,MILLWD,61759,39.28,1.40,0.00
03/14/2025 00:00,N.Y.C.,61761,41.92,1.82,-2.22
03/14/2025 00:00,NORTH,61755,38.56,0.68,0.00
03/14/2025 00:00,NPX,61845,38.83,0.95,0.00
03/14/2025 00:00,O H,61846,36.40,-1.48,0.00
03/14/2025 00:00,PJM,61847,37.95,0.08,0.00
03/14/2025 00:00,WEST,61752,37.43,-0.45,0.00
03/14/2025 01:00,CAPITL,61757,37.56,1.20,0.00
03/14/2025 01:00,CENTRL,61754,36.04,-0.33,0.00
03/14/2025 01:00,DUNWOD,61760,37.78,1.42,0.00
03/14/2025 01:00,GENESE,61753,35.13,-1.24,0.00
03/14/2025 01:00,H Q,61844,36.58,0.22,0.00
03/14/2025 01:00,HUD VL,61758,37.53,1.16,0.00
03/14/2025 01:00,LONGIL,61762,38.00,1.64,0.00
03/14/2025 01:00,MHK VL,61756,37.24,0.87,0.00
03/14/2025 01:00,MILLWD,61759,37.71,1.35,0.00
03/14/2025 01:00,N.Y.C.,61761,40.53,1.71,-2.45
03/14/2025 01:00,NORTH,61755,37.16,0.80,0.00
03/14/2025 01:00,NPX,61845,37.35,0.98,0.00
03/14/2025 01:00,O H,61846,34.44,-1.93,0.00
03/14/2025 01:00,PJM,61847,36.22,-0.14,0.00
03/14/2025 01:00,WEST,61752,35.42,-0.95,0.00
03/14/2025 02:00,CAPITL,61757,35.63,1.14,0.00
03/14/2025 02:00,CENTRL,61754,34.18,-0.31,0.00
03/14/2025 02:00,DUNWOD,61760,35.77,1.28,0.00
03/14/2025 02:00,GENESE,61753,33.32,-1.17,0.00
03/14/2025 02:00,H Q,61844,34.70,0.21,0.00
03/14/2025 02:00,HUD VL,61758,35.57,1.07,0.00
03/14/2025 02:00,LONGIL,61762,36.05,1.55,0.00
03/14/2025 02:00,MHK VL,61756,35.29,0.79,0.00
03/14/2025 02:00,MILLWD,61759,35.70,1.21,0.00
03/14/2025 02:00,N.Y.C.,61761,38.07,1.52,-2.06
03/14/2025 02:00,NORTH,61755,35.29,0.79,0.00
03/14/2025 02:00,NPX,61845,35.39,0.90,0.00
03/14/2025 02:00,O H,61846,32.70,-1.80,0.00
03/14/2025 02:00,PJM,61847,34.36,-0.14,0.00
03/14/2025 02:00,WEST,61752,33.60,-0.90,0.00
03/14/2025 03:00,CAPITL,61757,35.62,1.14,0.00
03/14/2025 03:00,CENTRL,61754,34.14,-0.34,0.00
03/14/2025 03:00,DUNWOD,61760,35.80,1.31,0.00
03/14/2025 03:00,GENESE,61753,33.25,-1.24,0.00
03/14/2025 03:00,H Q,61844,34.69,0.21,0.00
03/14/2025 03:00,HUD VL,61758,35.59,1.10,0.00
03/14/2025 03:00,LONGIL,61762,36.14,1.66,0.00
03/14/2025 03:00,MHK VL,61756,35.28,0.79,0.00
03/14/2025 03:00,MILLWD,61759,35.73,1.24,0.00
03/14/2025 03:00,N.Y.C.,61761,38.78,1.59,-2.71
03/14/2025 03:00,NORTH,61755,35.31,0.83,0.00
03/14/2025 03:00,NPX,61845,35.42,0.93,0.00
03/14/2025 03:00,O H,61846,32.59,-1.90,0.00
03/14/2025 03:00,PJM,61847,34.31,-0.17,0.00
03/14/2025 03:00,WEST,61752,33.49,-1.00,0.00
03/14/2025 04:00,CAPITL,61757,37.25,1.26,0.00
