Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/26/2025 00:00,CAPITL,61757,41.66,1.41,0.00
03/26/2025 00:00,CENTRL,61754,40.37,0.12,0.00
03/26/2025 00:00,DUNWOD,61760,42.14,1.89,0.00
03/26/2025 00:00,GENESE,61753,39.33,-0.92,0.00
03/26/2025 00:00,H Q,61844,40.05,-0.20,0.00
03/26/2025 00:00,HUD VL,61758,41.78,1.53,0.00
03/26/2025 00:00,LONGIL,61762,42.63,2.37,0.00
03/26/2025 00:00,MHK VL,61756,41.38,1.13,0.00
03/26/2025 00:00,MILLWD,61759,41.94,1.69,0.00
03/26/2025 00:00,N.Y.C.,61761,44.22,2.13,-1.84
03/26/2025 00:00,NORTH,61755,40.17,-0.08,0.00
03/26/2025 00:00,NPX,61845,41.46,1.21,0.00
03/26/2025 00:00,O H,61846,38.40,-1.85,0.00
03/26/2025 00:00,PJM,61847,40.33,0.08,0.00
03/26/2025 00:00,WEST,61752,39.25,-1.00,0.00
03/26/2025 01:00,CAPITL,61757,40.17,1.32,0.00
03/26/2025 01:00,CENTRL,61754,39.00,0.16,0.00
03/26/2025 01:00,DUNWOD,61760,40.40,1.56,0.00
03/26/2025 01:00,GENESE,61753,37.95,-0.89,0.00
03/26/2025 01:00,H Q,61844,38.69,-0.15,0.00
03/26/2025 01:00,HUD VL,61758,40.12,1.28,0.00
03/26/2025 01:00,LONGIL,61762,40.55,1.71,0.00
03/26/2025 01:00,MHK VL,61756,39.93,1.09,0.00
03/26/2025 01:00,MILLWD,61759,40.28,1.44,0.00
03/26/2025 01:00,N.Y.C.,61761,42.55,1.79,-1.91
03/26/2025 01:00,NORTH,61755,38.88,0.04,0.00
03/26/2025 01:00,NPX,61845,39.85,1.01,0.00
03/26/2025 01:00,O H,61846,37.06,-1.79,0.00
03/26/2025 01:00,PJM,61847,38.84,0.00,0.00
03/26/2025 01:00,WEST,61752,37.91,-0.93,0.00
03/26/2025 02:00,CAPITL,61757,39.43,1.26,0.00
03/26/2025 02:00,CENTRL,61754,38.25,0.08,0.00
03/26/2025 02:00,DUNWOD,61760,39.73,1.57,0.00
03/26/2025 02:00,GENESE,61753,37.18,-0.99,0.00
03/26/2025 02:00,H Q,61844,38.05,-0.11,0.00
03/26/2025 02:00,HUD VL,61758,39.47,1.30,0.00
03/26/2025 02:00,LONGIL,61762,39.89,1.72,0.00
03/26/2025 02:00,MHK VL,61756,39.20,1.03,0.00
03/26/2025 02:00,MILLWD,61759,39.62,1.45,0.00
03/26/2025 02:00,N.Y.C.,61761,42.08,1.79,-2.12
03/26/2025 02:00,NORTH,61755,38.28,0.11,0.00
03/26/2025 02:00,NPX,61845,39.20,1.03,0.00
03/26/2025 02:00,O H,61846,36.34,-1.83,0.00
03/26/2025 02:00,PJM,61847,38.17,0.00,0.00
03/26/2025 02:00,WEST,61752,37.18,-0.99,0.00
03/26/2025 03:00,CAPITL,61757,39.23,1.11,0.00
03/26/2025 03:00,CENTRL,61754,38.36,0.23,0.00
03/26/2025 03:00,DUNWOD,61760,39.57,1.45,0.00
03/26/2025 03:00,GENESE,61753,37.52,-0.61,0.00
03/26/2025 03:00,H Q,61844,38.01,-0.11,0.00
03/26/2025 03:00,HUD VL,61758,39.31,1.18,0.00
03/26/2025 03:00,LONGIL,61762,39.69,1.56,0.00
03/26/2025 03:00,MHK VL,61756,39.23,1.11,0.00
03/26/2025 03:00,MILLWD,61759,39.46,1.33,0.00
03/26/2025 03:00,N.Y.C.,61761,41.85,1.68,-2.04
03/26/2025 03:00,NORTH,61755,38.28,0.15,0.00
03/26/2025 03:00,NPX,61845,39.04,0.91,0.00
03/26/2025 03:00,O H,61846,36.83,-1.30,0.00
03/26/2025 03:00,PJM,61847,38.24,0.11,0.00
03/26/2025 03:00,WEST,61752,37.67,-0.46,0.00
03/26/2025 04:00,CAPITL,61757,40.15,1.17,0.00
03/26/2025 04:00,CENTRL,61754,39.13,0.16,0.00
03/26/2025 04:00,DUNWOD,61760,40.50,1.52,0.00
03/26/2025 04:00,GENESE,61753,38.16,-0.82,0.00
03/26/2025 04:00,H Q,61844,38.86,-0.12,0.00
03/26/2025 04:00,HUD VL,61758,40.22,1.25,0.00
03/26/2025 04:00,LONGIL,61762,40.77,1.79,0.00
03/26/2025 04:00,MHK VL,61756,40.15,1.17,0.00
03/26/2025 04:00,MILLWD,61759,40.38,1.40,0.00
