Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
09/05/2025 00:00,CAPITL,61757,33.48,1.04,0.00
09/05/2025 00:00,CENTRL,61754,32.31,-0.13,0.00
09/05/2025 00:00,DUNWOD,61760,33.74,1.30,0.00
09/05/2025 00:00,GENESE,61753,31.98,-0.45,0.00
09/05/2025 00:00,H Q,61844,32.57,0.13,0.00
09/05/2025 00:00,HUD VL,61758,33.44,1.01,0.00
09/05/2025 00:00,LONGIL,61762,34.92,1.78,-0.70
09/05/2025 00:00,MHK VL,61756,33.31,0.88,0.00
09/05/2025 00:00,MILLWD,61759,33.64,1.20,0.00
09/05/2025 00:00,N.Y.C.,61761,33.97,1.52,0.00
09/05/2025 00:00,NORTH,61755,32.83,0.39,0.00
09/05/2025 00:00,NPX,61845,33.15,0.71,0.00
09/05/2025 00:00,O H,61846,31.40,-1.04,0.00
09/05/2025 00:00,PJM,61847,32.37,-0.06,0.00
09/05/2025 00:00,WEST,61752,31.72,-0.71,0.00
09/05/2025 01:00,CAPITL,61757,30.61,1.01,0.00
09/05/2025 01:00,CENTRL,61754,29.31,-0.30,0.00
09/05/2025 01:00,DUNWOD,61760,30.82,1.21,0.00
09/05/2025 01:00,GENESE,61753,28.86,-0.74,0.00
09/05/2025 01:00,H Q,61844,29.75,0.15,0.00
09/05/2025 01:00,HUD VL,61758,30.52,0.92,0.00
09/05/2025 01:00,LONGIL,61762,32.55,1.63,-1.32
09/05/2025 01:00,MHK VL,61756,30.37,0.77,0.00
09/05/2025 01:00,MILLWD,61759,30.75,1.15,0.00
09/05/2025 01:00,N.Y.C.,61761,30.97,1.36,0.00
09/05/2025 01:00,NORTH,61755,30.07,0.47,0.00
09/05/2025 01:00,NPX,61845,30.37,0.77,0.00
09/05/2025 01:00,O H,61846,25.00,-1.63,2.97
09/05/2025 01:00,PJM,61847,29.36,-0.24,0.00
09/05/2025 01:00,WEST,61752,28.33,-1.27,0.00
09/05/2025 02:00,CAPITL,61757,28.92,1.00,0.00
09/05/2025 02:00,CENTRL,61754,27.56,-0.36,0.00
09/05/2025 02:00,DUNWOD,61760,29.09,1.17,0.00
09/05/2025 02:00,GENESE,61753,27.02,-0.89,0.00
09/05/2025 02:00,H Q,61844,28.09,0.17,0.00
09/05/2025 02:00,HUD VL,61758,28.84,0.92,0.00
09/05/2025 02:00,LONGIL,61762,29.35,1.42,-0.01
09/05/2025 02:00,MHK VL,61756,28.64,0.72,0.00
09/05/2025 02:00,MILLWD,61759,29.04,1.12,0.00
09/05/2025 02:00,N.Y.C.,61761,29.24,1.31,0.00
09/05/2025 02:00,NORTH,61755,28.39,0.47,0.00
09/05/2025 02:00,NPX,61845,28.73,0.81,0.00
09/05/2025 02:00,O H,61846,21.90,-1.73,4.29
09/05/2025 02:00,PJM,61847,27.64,-0.28,0.00
09/05/2025 02:00,WEST,61752,26.50,-1.42,0.00
09/05/2025 03:00,CAPITL,61757,27.37,0.95,0.00
09/05/2025 03:00,CENTRL,61754,26.07,-0.34,0.00
09/05/2025 03:00,DUNWOD,61760,27.44,1.03,0.00
09/05/2025 03:00,GENESE,61753,25.57,-0.85,0.00
09/05/2025 03:00,H Q,61844,26.58,0.16,0.00
09/05/2025 03:00,HUD VL,61758,27.24,0.82,0.00
09/05/2025 03:00,LONGIL,61762,27.69,1.27,-0.01
09/05/2025 03:00,MHK VL,61756,27.10,0.69,0.00
09/05/2025 03:00,MILLWD,61759,27.42,1.00,0.00
09/05/2025 03:00,N.Y.C.,61761,27.61,1.19,0.00
09/05/2025 03:00,NORTH,61755,26.92,0.50,0.00
09/05/2025 03:00,NPX,61845,27.21,0.79,0.00
09/05/2025 03:00,O H,61846,20.48,-1.69,4.24
09/05/2025 03:00,PJM,61847,26.10,-0.32,0.00
09/05/2025 03:00,WEST,61752,25.01,-1.40,0.00
09/05/2025 04:00,CAPITL,61757,27.20,0.94,0.00
09/05/2025 04:00,CENTRL,61754,25.89,-0.37,0.00
09/05/2025 04:00,DUNWOD,61760,27.36,1.10,0.00
09/05/2025 04:00,GENESE,61753,25.37,-0.89,0.00
09/05/2025 04:00,H Q,61844,26.39,0.13,0.00
09/05/2025 04:00,HUD VL,61758,27.15,0.89,0.00
09/05/2025 04:00,LONGIL,61762,27.58,1.31,-0.01
09/05/2025 04:00,MHK VL,61756,26.94,0.68,0.00
09/05/2025 04:00,MILLWD,61759,27.31,1.05,0.00
09/05/2025 04:00,N.Y.C.,61761,27.52,1.26,0.00
09/05/2025 04:00,NORTH,61755,26.68,0.42,0.00
09/05/2025 04:00,NPX,61845,27.10,0.84,0.00
09/05/2025 04:00,O H,61846,20.90,-1.68,3.68
09/05/2025 04:00,PJM,61847,26.00,-0.26,0.00
09/05/2025 04:00,WEST,61752,24.81,-1.44,0.00
09/05/2025 05:00,CAPITL,61757,30.73,1.10,0.00
09/05/2025 05:00,CENTRL,61754,29.28,-0.35,0.00
09/05/2025 05:00,DUNWOD,61760,30.79,1.15,0.00
09/05/2025 05:00,GENESE,61753,28.75,-0.89,0.00
09/05/2025 05:00,H Q,61844,29.81,0.18,0.00
09/05/2025 05:00,HUD VL,61758,30.58,0.95,0.00
09/05/2025 05:00,LONGIL,61762,30.98,1.33,-0.01
09/05/2025 05:00,MHK VL,61756,30.43,0.80,0.00
09/05/2025 05:00,MILLWD,61759,30.70,1.07,0.00
09/05/2025 05:00,N.Y.C.,61761,30.94,1.30,0.00
09/05/2025 05:00,NORTH,61755,30.20,0.56,0.00
09/05/2025 05:00,NPX,61845,30.43,0.80,0.00
09/05/2025 05:00,O H,61846,21.66,-1.93,6.05
09/05/2025 05:00,PJM,61847,29.25,-0.39,0.00
09/05/2025 05:00,WEST,61752,27.98,-1.66,0.00
09/05/2025 06:00,CAPITL,61757,37.57,1.30,0.00
