Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/15/2025 00:00,CAPITL,61757,134.36,5.06,-47.68
02/15/2025 00:00,CENTRL,61754,81.37,-0.24,0.00
02/15/2025 00:00,DUNWOD,61760,92.33,5.23,-5.49
02/15/2025 00:00,GENESE,61753,78.68,-2.93,0.00
02/15/2025 00:00,H Q,61844,80.23,-1.39,0.00
02/15/2025 00:00,HUD VL,61758,92.65,4.40,-6.62
02/15/2025 00:00,LONGIL,61762,122.01,7.26,-33.13
02/15/2025 00:00,MHK VL,61756,88.85,3.84,-3.39
02/15/2025 00:00,MILLWD,61759,92.25,5.06,-5.57
02/15/2025 00:00,N.Y.C.,61761,100.88,5.47,-13.79
02/15/2025 00:00,NORTH,61755,81.45,-0.16,0.00
02/15/2025 00:00,NPX,61845,117.55,4.73,-31.20
02/15/2025 00:00,O H,61846,76.15,-5.47,0.00
02/15/2025 00:00,PJM,61847,63.20,-0.16,18.25
02/15/2025 00:00,WEST,61752,77.62,-4.00,0.00
02/15/2025 01:00,CAPITL,61757,100.00,5.00,-14.41
02/15/2025 01:00,CENTRL,61754,80.43,-0.16,0.00
02/15/2025 01:00,DUNWOD,61760,87.09,4.84,-1.66
02/15/2025 01:00,GENESE,61753,77.69,-2.90,0.00
02/15/2025 01:00,H Q,61844,79.30,-1.29,0.00
02/15/2025 01:00,HUD VL,61758,86.86,4.27,-2.00
02/15/2025 01:00,LONGIL,61762,96.21,6.93,-8.69
02/15/2025 01:00,MHK VL,61756,85.41,3.79,-1.03
02/15/2025 01:00,MILLWD,61759,87.19,4.92,-1.68
02/15/2025 01:00,N.Y.C.,61761,95.98,5.16,-10.22
02/15/2025 01:00,NORTH,61755,80.59,0.00,0.00
02/15/2025 01:00,NPX,61845,118.73,4.67,-33.47
02/15/2025 01:00,O H,61846,75.36,-5.24,0.00
02/15/2025 01:00,PJM,61847,62.40,-0.16,18.03
02/15/2025 01:00,WEST,61752,76.81,-3.79,0.00
02/15/2025 02:00,CAPITL,61757,134.10,4.60,-55.28
02/15/2025 02:00,CENTRL,61754,73.99,-0.22,0.00
02/15/2025 02:00,DUNWOD,61760,85.03,4.45,-6.36
02/15/2025 02:00,GENESE,61753,71.54,-2.67,0.00
02/15/2025 02:00,H Q,61844,73.10,-1.11,0.00
02/15/2025 02:00,HUD VL,61758,85.82,3.93,-7.68
02/15/2025 02:00,LONGIL,61762,94.72,6.38,-14.12
02/15/2025 02:00,MHK VL,61756,81.56,3.42,-3.93
02/15/2025 02:00,MILLWD,61759,85.20,4.53,-6.46
02/15/2025 02:00,N.Y.C.,61761,94.12,4.68,-15.23
02/15/2025 02:00,NORTH,61755,74.44,0.22,0.00
02/15/2025 02:00,NPX,61845,115.31,4.23,-36.87
02/15/2025 02:00,O H,61846,69.39,-4.82,0.00
02/15/2025 02:00,PJM,61847,60.75,-0.15,13.31
02/15/2025 02:00,WEST,61752,70.73,-3.49,0.00
02/15/2025 03:00,CAPITL,61757,100.00,4.35,-25.50
02/15/2025 03:00,CENTRL,61754,69.73,-0.42,0.00
02/15/2025 03:00,DUNWOD,61760,77.29,4.21,-2.93
02/15/2025 03:00,GENESE,61753,67.34,-2.81,0.00
02/15/2025 03:00,H Q,61844,69.17,-0.98,0.00
02/15/2025 03:00,HUD VL,61758,77.41,3.72,-3.54
02/15/2025 03:00,LONGIL,61762,89.53,6.03,-13.35
02/15/2025 03:00,MHK VL,61756,75.12,3.16,-1.81
02/15/2025 03:00,MILLWD,61759,77.41,4.28,-2.98
02/15/2025 03:00,N.Y.C.,61761,77.59,4.49,-2.94
02/15/2025 03:00,NORTH,61755,70.57,0.42,0.00
02/15/2025 03:00,NPX,61845,115.16,4.00,-41.01
02/15/2025 03:00,O H,61846,65.31,-4.84,0.00
02/15/2025 03:00,PJM,61847,59.60,-0.28,10.27
02/15/2025 03:00,WEST,61752,66.50,-3.65,0.00
02/15/2025 04:00,CAPITL,61757,97.72,4.40,-22.35
02/15/2025 04:00,CENTRL,61754,70.55,-0.42,0.00
02/15/2025 04:00,DUNWOD,61760,77.87,4.33,-2.57
02/15/2025 04:00,GENESE,61753,68.06,-2.91,0.00
02/15/2025 04:00,H Q,61844,69.98,-0.99,0.00
02/15/2025 04:00,HUD VL,61758,77.90,3.83,-3.10
02/15/2025 04:00,LONGIL,61762,89.55,6.17,-12.41
02/15/2025 04:00,MHK VL,61756,75.76,3.20,-1.59
02/15/2025 04:00,MILLWD,61759,77.98,4.40,-2.61
02/15/2025 04:00,N.Y.C.,61761,88.03,4.55,-12.51
02/15/2025 04:00,NORTH,61755,71.40,0.43,0.00
02/15/2025 04:00,NPX,61845,117.93,4.11,-42.85
02/15/2025 04:00,O H,61846,66.00,-4.97,0.00
02/15/2025 04:00,PJM,61847,62.30,-0.28,8.39
02/15/2025 04:00,WEST,61752,67.21,-3.76,0.00
02/15/2025 05:00,CAPITL,61757,110.00,4.61,-31.07
02/15/2025 05:00,CENTRL,61754,73.88,-0.44,0.00
02/15/2025 05:00,DUNWOD,61760,82.58,4.69,-3.57
02/15/2025 05:00,GENESE,61753,71.27,-3.05,0.00
02/15/2025 05:00,H Q,61844,73.21,-1.11,0.00
02/15/2025 05:00,HUD VL,61758,82.80,4.16,-4.32
02/15/2025 05:00,LONGIL,61762,95.47,6.69,-14.45
02/15/2025 05:00,MHK VL,61756,79.95,3.42,-2.21
02/15/2025 05:00,MILLWD,61759,82.71,4.76,-3.63
02/15/2025 05:00,N.Y.C.,61761,92.12,4.98,-12.81
02/15/2025 05:00,NORTH,61755,74.47,0.15,0.00
02/15/2025 05:00,NPX,61845,122.80,4.38,-44.09
02/15/2025 05:00,O H,61846,68.90,-5.42,0.00
02/15/2025 05:00,PJM,61847,58.00,-0.30,16.03
02/15/2025 05:00,WEST,61752,70.09,-4.23,0.00
02/15/2025 06:00,CAPITL,61757,138.01,4.43,-63.30
02/15/2025 06:00,CENTRL,61754,69.79,-0.49,0.00
02/15/2025 06:00,DUNWOD,61760,82.27,4.71,-7.28
02/15/2025 06:00,GENESE,61753,66.91,-3.37,0.00
02/15/2025 06:00,H Q,61844,69.15,-1.13,0.00
02/15/2025 06:00,HUD VL,61758,83.22,4.15,-8.79
02/15/2025 06:00,LONGIL,61762,133.25,6.54,-56.43
02/15/2025 06:00,MHK VL,61756,78.16,3.37,-4.50
02/15/2025 06:00,MILLWD,61759,82.38,4.71,-7.39
02/15/2025 06:00,N.Y.C.,61761,92.04,4.99,-16.76
02/15/2025 06:00,NORTH,61755,70.28,0.00,0.00
02/15/2025 06:00,NPX,61845,133.60,4.29,-59.03
02/15/2025 06:00,O H,61846,64.24,-6.04,0.00
02/15/2025 06:00,PJM,61847,73.57,-0.42,-3.71
02/15/2025 06:00,WEST,61752,65.50,-4.78,0.00
02/15/2025 07:00,CAPITL,61757,146.81,4.03,-77.73
02/15/2025 07:00,CENTRL,61754,65.35,-0.78,-1.08
02/15/2025 07:00,DUNWOD,61760,83.17,4.23,-13.90
02/15/2025 07:00,GENESE,61753,62.52,-3.39,-0.86
02/15/2025 07:00,H Q,61844,64.07,-0.97,0.00
02/15/2025 07:00,HUD VL,61758,84.27,3.71,-15.52
02/15/2025 07:00,LONGIL,61762,142.52,5.86,-71.62
02/15/2025 07:00,MHK VL,61756,74.62,3.19,-6.39
02/15/2025 07:00,MILLWD,61759,83.34,4.23,-14.07
02/15/2025 07:00,N.Y.C.,61761,93.26,4.48,-23.73
02/15/2025 07:00,NORTH,61755,65.24,0.20,0.00
02/15/2025 07:00,NPX,61845,146.30,3.84,-77.42
02/15/2025 07:00,O H,61846,59.35,-6.70,-1.00
02/15/2025 07:00,PJM,61847,72.82,-1.11,-8.88
02/15/2025 07:00,WEST,61752,60.00,-6.12,-1.07
02/15/2025 08:00,CAPITL,61757,183.04,4.58,-106.92
02/15/2025 08:00,CENTRL,61754,70.61,-0.93,0.00
02/15/2025 08:00,DUNWOD,61760,88.92,5.08,-12.30
02/15/2025 08:00,GENESE,61753,67.18,-4.37,0.00
02/15/2025 08:00,H Q,61844,70.39,-1.15,0.00
02/15/2025 08:00,HUD VL,61758,90.83,4.44,-14.85
02/15/2025 08:00,LONGIL,61762,138.32,6.87,-59.91
02/15/2025 08:00,MHK VL,61756,82.58,3.43,-7.61
02/15/2025 08:00,MILLWD,61759,89.18,5.15,-12.49
02/15/2025 08:00,N.Y.C.,61761,98.21,5.37,-21.30
02/15/2025 08:00,NORTH,61755,71.47,-0.07,0.00
02/15/2025 08:00,NPX,61845,144.92,4.51,-68.87
02/15/2025 08:00,O H,61846,63.53,-8.01,0.00
02/15/2025 08:00,PJM,61847,69.70,-0.93,0.91
02/15/2025 08:00,WEST,61752,65.03,-6.51,0.00
02/15/2025 09:00,CAPITL,61757,210.06,4.95,-127.86
02/15/2025 09:00,CENTRL,61754,79.47,-1.01,-3.21
02/15/2025 09:00,DUNWOD,61760,106.89,5.72,-23.91
02/15/2025 09:00,GENESE,61753,75.09,-4.63,-2.47
02/15/2025 09:00,H Q,61844,76.02,-1.24,0.00
02/15/2025 09:00,HUD VL,61758,108.75,4.95,-26.54
02/15/2025 09:00,LONGIL,61762,140.67,7.49,-55.92
02/15/2025 09:00,MHK VL,61756,92.16,3.48,-11.43
02/15/2025 09:00,MILLWD,61759,107.21,5.80,-24.16
02/15/2025 09:00,N.Y.C.,61761,120.02,6.03,-36.73
02/15/2025 09:00,NORTH,61755,77.10,-0.15,0.00
02/15/2025 09:00,NPX,61845,131.17,4.87,-49.04
02/15/2025 09:00,O H,61846,71.36,-8.81,-2.91
02/15/2025 09:00,PJM,61847,68.80,-1.01,7.45
02/15/2025 09:00,WEST,61752,73.04,-7.34,-3.13
02/15/2025 10:00,CAPITL,61757,184.46,5.51,-92.98
