Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/20/2025 00:00,CAPITL,61757,35.14,1.35,0.00
03/20/2025 00:00,CENTRL,61754,33.04,-0.74,0.00
03/20/2025 00:00,DUNWOD,61760,35.65,1.86,0.00
03/20/2025 00:00,GENESE,61753,31.69,-2.09,0.00
03/20/2025 00:00,H Q,61844,33.59,-0.20,0.00
03/20/2025 00:00,HUD VL,61758,35.27,1.48,0.00
03/20/2025 00:00,LONGIL,61762,36.02,2.23,0.00
03/20/2025 00:00,MHK VL,61756,34.36,0.57,0.00
03/20/2025 00:00,MILLWD,61759,35.54,1.76,0.00
03/20/2025 00:00,N.Y.C.,61761,37.98,2.03,-2.16
03/20/2025 00:00,NORTH,61755,28.21,-0.54,5.03
03/20/2025 00:00,NPX,61845,35.31,1.52,0.00
03/20/2025 00:00,O H,61846,30.44,-3.35,0.00
03/20/2025 00:00,PJM,61847,32.88,-0.68,0.23
03/20/2025 00:00,WEST,61752,30.65,-3.14,0.00
03/20/2025 01:00,CAPITL,61757,33.12,1.33,0.00
03/20/2025 01:00,CENTRL,61754,31.06,-0.73,0.00
03/20/2025 01:00,DUNWOD,61760,33.60,1.81,0.00
03/20/2025 01:00,GENESE,61753,29.72,-2.07,0.00
03/20/2025 01:00,H Q,61844,31.57,-0.22,0.00
03/20/2025 01:00,HUD VL,61758,33.25,1.46,0.00
03/20/2025 01:00,LONGIL,61762,34.11,2.32,0.00
03/20/2025 01:00,MHK VL,61756,32.27,0.48,0.00
03/20/2025 01:00,MILLWD,61759,33.50,1.72,0.00
03/20/2025 01:00,N.Y.C.,61761,33.80,2.00,0.00
03/20/2025 01:00,NORTH,61755,26.46,-0.54,4.79
03/20/2025 01:00,NPX,61845,33.35,1.56,0.00
03/20/2025 01:00,O H,61846,28.58,-3.21,0.00
03/20/2025 01:00,PJM,61847,31.22,-0.57,0.00
03/20/2025 01:00,WEST,61752,28.77,-3.02,0.00
03/20/2025 02:00,CAPITL,61757,32.10,1.24,0.00
03/20/2025 02:00,CENTRL,61754,30.18,-0.68,0.00
03/20/2025 02:00,DUNWOD,61760,32.56,1.70,0.00
03/20/2025 02:00,GENESE,61753,28.95,-1.91,0.00
03/20/2025 02:00,H Q,61844,30.68,-0.18,0.00
03/20/2025 02:00,HUD VL,61758,32.22,1.36,0.00
03/20/2025 02:00,LONGIL,61762,32.99,2.13,0.00
03/20/2025 02:00,MHK VL,61756,31.36,0.49,0.00
03/20/2025 02:00,MILLWD,61759,32.44,1.57,0.00
03/20/2025 02:00,N.Y.C.,61761,32.73,1.85,-0.02
03/20/2025 02:00,NORTH,61755,25.61,-0.55,4.70
03/20/2025 02:00,NPX,61845,32.31,1.45,0.00
03/20/2025 02:00,O H,61846,27.90,-2.96,0.00
03/20/2025 02:00,PJM,61847,30.31,-0.55,0.00
03/20/2025 02:00,WEST,61752,28.09,-2.78,0.00
03/20/2025 03:00,CAPITL,61757,31.22,1.20,0.00
03/20/2025 03:00,CENTRL,61754,29.33,-0.69,0.00
03/20/2025 03:00,DUNWOD,61760,31.67,1.65,0.00
03/20/2025 03:00,GENESE,61753,28.10,-1.92,0.00
03/20/2025 03:00,H Q,61844,29.84,-0.18,0.00
03/20/2025 03:00,HUD VL,61758,31.34,1.32,0.00
03/20/2025 03:00,LONGIL,61762,32.12,2.10,0.00
03/20/2025 03:00,MHK VL,61756,30.50,0.48,0.00
03/20/2025 03:00,MILLWD,61759,31.55,1.53,0.00
03/20/2025 03:00,N.Y.C.,61761,31.87,1.83,-0.02
03/20/2025 03:00,NORTH,61755,24.96,-0.48,4.58
03/20/2025 03:00,NPX,61845,32.40,1.41,-0.97
03/20/2025 03:00,O H,61846,27.11,-2.91,0.00
03/20/2025 03:00,PJM,61847,29.48,-0.54,0.00
03/20/2025 03:00,WEST,61752,27.29,-2.73,0.00
03/20/2025 04:00,CAPITL,61757,31.45,1.21,0.00
03/20/2025 04:00,CENTRL,61754,29.55,-0.69,0.00
03/20/2025 04:00,DUNWOD,61760,31.88,1.63,0.00
03/20/2025 04:00,GENESE,61753,28.37,-1.88,0.00
03/20/2025 04:00,H Q,61844,30.06,-0.18,0.00
03/20/2025 04:00,HUD VL,61758,31.54,1.30,0.00
03/20/2025 04:00,LONGIL,61762,32.27,2.03,0.00
03/20/2025 04:00,MHK VL,61756,31.39,0.48,-0.67
03/20/2025 04:00,MILLWD,61759,31.76,1.51,0.00
03/20/2025 04:00,N.Y.C.,61761,32.03,1.78,0.00
03/20/2025 04:00,NORTH,61755,25.19,-0.49,4.57
03/20/2025 04:00,NPX,61845,33.00,1.42,-1.33
03/20/2025 04:00,O H,61846,27.31,-2.93,0.00
03/20/2025 04:00,PJM,61847,29.70,-0.54,0.00
03/20/2025 04:00,WEST,61752,27.52,-2.72,0.00
03/20/2025 05:00,CAPITL,61757,35.08,1.54,0.00
03/20/2025 05:00,CENTRL,61754,32.86,-0.67,0.00
03/20/2025 05:00,DUNWOD,61760,35.34,1.81,0.00
03/20/2025 05:00,GENESE,61753,31.59,-1.95,0.00
03/20/2025 05:00,H Q,61844,33.33,-0.20,0.00
03/20/2025 05:00,HUD VL,61758,35.01,1.47,0.00
03/20/2025 05:00,LONGIL,61762,36.01,2.48,0.00
03/20/2025 05:00,MHK VL,61756,34.86,0.60,-0.73
03/20/2025 05:00,MILLWD,61759,35.21,1.68,0.00
03/20/2025 05:00,N.Y.C.,61761,37.60,1.94,-2.12
03/20/2025 05:00,NORTH,61755,28.00,-0.57,4.96
03/20/2025 05:00,NPX,61845,36.36,1.54,-1.28
03/20/2025 05:00,O H,61846,30.35,-3.19,0.00
03/20/2025 05:00,PJM,61847,32.93,-0.60,0.00
03/20/2025 05:00,WEST,61752,30.62,-2.92,0.00
03/20/2025 06:00,CAPITL,61757,51.67,2.65,0.00
03/20/2025 06:00,CENTRL,61754,47.99,-1.03,0.00
03/20/2025 06:00,DUNWOD,61760,52.31,3.29,0.00
03/20/2025 06:00,GENESE,61753,45.94,-3.09,0.00
03/20/2025 06:00,H Q,61844,48.53,-0.49,0.00
03/20/2025 06:00,HUD VL,61758,51.82,2.79,0.00
03/20/2025 06:00,LONGIL,61762,53.09,4.07,0.00
03/20/2025 06:00,MHK VL,61756,50.06,1.03,0.00
