Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/03/2025 00:00,CAPITL,61757,30.31,1.17,0.00
10/03/2025 00:00,CENTRL,61754,29.01,-0.17,-0.04
10/03/2025 00:00,DUNWOD,61760,30.40,1.25,0.00
10/03/2025 00:00,GENESE,61753,28.48,-0.70,-0.03
10/03/2025 00:00,H Q,61844,29.18,0.03,0.00
10/03/2025 00:00,HUD VL,61758,30.19,1.05,0.00
10/03/2025 00:00,LONGIL,61762,30.08,0.93,0.00
10/03/2025 00:00,MHK VL,61756,29.78,0.61,-0.02
10/03/2025 00:00,MILLWD,61759,30.28,1.14,0.00
10/03/2025 00:00,N.Y.C.,61761,30.49,1.34,0.00
10/03/2025 00:00,NORTH,61755,29.35,0.21,0.00
10/03/2025 00:00,NPX,61845,30.17,1.02,0.00
10/03/2025 00:00,O H,61846,28.13,-1.05,-0.03
10/03/2025 00:00,PJM,61847,29.11,-0.06,-0.02
10/03/2025 00:00,WEST,61752,28.22,-0.96,-0.03
10/03/2025 01:00,CAPITL,61757,28.19,1.14,0.00
10/03/2025 01:00,CENTRL,61754,26.85,-0.27,-0.07
10/03/2025 01:00,DUNWOD,61760,28.19,1.14,0.00
10/03/2025 01:00,GENESE,61753,26.31,-0.81,-0.06
10/03/2025 01:00,H Q,61844,27.08,0.03,0.00
10/03/2025 01:00,HUD VL,61758,28.05,1.00,0.00
10/03/2025 01:00,LONGIL,61762,27.70,0.65,0.00
10/03/2025 01:00,MHK VL,61756,27.60,0.51,-0.04
10/03/2025 01:00,MILLWD,61759,28.11,1.05,0.00
10/03/2025 01:00,N.Y.C.,61761,28.27,1.22,0.00
10/03/2025 01:00,NORTH,61755,27.24,0.19,0.00
10/03/2025 01:00,NPX,61845,28.08,1.03,0.00
10/03/2025 01:00,O H,61846,25.87,-1.24,-0.06
10/03/2025 01:00,PJM,61847,26.90,-0.19,-0.03
10/03/2025 01:00,WEST,61752,25.95,-1.16,-0.06
10/03/2025 02:00,CAPITL,61757,26.98,1.09,0.00
10/03/2025 02:00,CENTRL,61754,25.83,-0.15,-0.09
10/03/2025 02:00,DUNWOD,61760,26.93,1.04,0.00
10/03/2025 02:00,GENESE,61753,25.41,-0.57,-0.08
10/03/2025 02:00,H Q,61844,25.89,0.00,0.00
10/03/2025 02:00,HUD VL,61758,26.80,0.91,0.00
10/03/2025 02:00,LONGIL,61762,26.44,0.54,0.00
10/03/2025 02:00,MHK VL,61756,26.46,0.52,-0.05
10/03/2025 02:00,MILLWD,61759,26.85,0.96,0.00
10/03/2025 02:00,N.Y.C.,61761,26.93,1.04,0.00
10/03/2025 02:00,NORTH,61755,26.00,0.10,0.00
10/03/2025 02:00,NPX,61845,26.90,0.96,-0.05
10/03/2025 02:00,O H,61846,25.12,-0.85,-0.08
10/03/2025 02:00,PJM,61847,25.86,-0.08,-0.04
10/03/2025 02:00,WEST,61752,25.20,-0.78,-0.08
10/03/2025 03:00,CAPITL,61757,27.00,1.11,0.00
10/03/2025 03:00,CENTRL,61754,25.92,-0.21,-0.24
10/03/2025 03:00,DUNWOD,61760,27.03,1.14,0.00
10/03/2025 03:00,GENESE,61753,25.36,-0.75,-0.22
10/03/2025 03:00,H Q,61844,25.89,0.00,0.00
10/03/2025 03:00,HUD VL,61758,26.90,1.01,0.00
10/03/2025 03:00,LONGIL,61762,26.51,0.62,0.00
10/03/2025 03:00,MHK VL,61756,26.51,0.49,-0.13
10/03/2025 03:00,MILLWD,61759,26.95,1.06,0.00
10/03/2025 03:00,N.Y.C.,61761,27.03,1.14,0.00
10/03/2025 03:00,NORTH,61755,25.92,0.03,0.00
10/03/2025 03:00,NPX,61845,26.93,1.04,0.00
10/03/2025 03:00,O H,61846,25.04,-1.06,-0.21
10/03/2025 03:00,PJM,61847,25.93,-0.08,-0.12
10/03/2025 03:00,WEST,61752,25.14,-0.96,-0.21
10/03/2025 04:00,CAPITL,61757,28.36,1.14,0.00
10/03/2025 04:00,CENTRL,61754,27.34,-0.14,-0.26
10/03/2025 04:00,DUNWOD,61760,28.28,1.06,0.00
10/03/2025 04:00,GENESE,61753,26.88,-0.57,-0.24
10/03/2025 04:00,H Q,61844,27.22,0.00,0.00
10/03/2025 04:00,HUD VL,61758,28.11,0.90,0.00
10/03/2025 04:00,LONGIL,61762,27.68,0.46,0.00
10/03/2025 04:00,MHK VL,61756,27.95,0.60,-0.14
10/03/2025 04:00,MILLWD,61759,28.19,0.98,0.00
10/03/2025 04:00,N.Y.C.,61761,28.25,1.03,0.00
10/03/2025 04:00,NORTH,61755,27.35,0.14,0.00
10/03/2025 04:00,NPX,61845,28.19,0.98,0.00
10/03/2025 04:00,O H,61846,26.60,-0.84,-0.23
10/03/2025 04:00,PJM,61847,27.26,-0.08,-0.13
10/03/2025 04:00,WEST,61752,26.71,-0.73,-0.23
10/03/2025 05:00,CAPITL,61757,31.61,1.13,0.00
10/03/2025 05:00,CENTRL,61754,30.83,-0.09,-0.44
10/03/2025 05:00,DUNWOD,61760,31.64,1.16,0.00
10/03/2025 05:00,GENESE,61753,30.39,-0.49,-0.40
10/03/2025 05:00,H Q,61844,30.51,0.03,0.00
10/03/2025 05:00,HUD VL,61758,31.48,1.00,0.00
10/03/2025 05:00,LONGIL,61762,31.21,0.73,0.00
10/03/2025 05:00,MHK VL,61756,31.48,0.76,-0.24
10/03/2025 05:00,MILLWD,61759,31.54,1.07,0.00
10/03/2025 05:00,N.Y.C.,61761,31.57,1.10,0.00
10/03/2025 05:00,NORTH,61755,30.75,0.27,0.00
10/03/2025 05:00,NPX,61845,31.42,0.95,0.00
10/03/2025 05:00,O H,61846,29.98,-0.88,-0.38
10/03/2025 05:00,PJM,61847,30.63,-0.06,-0.22
10/03/2025 05:00,WEST,61752,30.17,-0.70,-0.39
10/03/2025 06:00,CAPITL,61757,42.66,1.52,0.00
10/03/2025 06:00,CENTRL,61754,41.53,-0.20,-0.59
10/03/2025 06:00,DUNWOD,61760,42.87,1.73,0.00
10/03/2025 06:00,GENESE,61753,40.48,-1.19,-0.54
10/03/2025 06:00,H Q,61844,41.18,0.04,0.00
10/03/2025 06:00,HUD VL,61758,42.70,1.56,0.00
10/03/2025 06:00,LONGIL,61762,42.46,1.32,0.00
10/03/2025 06:00,MHK VL,61756,42.61,1.15,-0.32
10/03/2025 06:00,MILLWD,61759,42.74,1.60,0.00
10/03/2025 06:00,N.Y.C.,61761,42.78,1.65,0.00
10/03/2025 06:00,NORTH,61755,41.35,0.21,0.00
10/03/2025 06:00,NPX,61845,42.46,1.32,0.00
10/03/2025 06:00,O H,61846,39.19,-2.47,-0.51
