Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/31/2025 00:00,CAPITL,61757,28.06,1.41,0.00
05/31/2025 00:00,CENTRL,61754,26.62,-0.03,0.00
05/31/2025 00:00,DUNWOD,61760,28.62,1.97,0.00
05/31/2025 00:00,GENESE,61753,25.74,-0.91,0.00
05/31/2025 00:00,H Q,61844,26.38,-0.27,0.00
05/31/2025 00:00,HUD VL,61758,28.24,1.60,0.00
05/31/2025 00:00,LONGIL,61762,29.08,2.42,-0.01
05/31/2025 00:00,MHK VL,61756,27.39,0.75,0.00
05/31/2025 00:00,MILLWD,61759,28.51,1.86,0.00
05/31/2025 00:00,N.Y.C.,61761,28.83,2.19,0.00
05/31/2025 00:00,NORTH,61755,26.33,-0.32,0.00
05/31/2025 00:00,NPX,61845,28.14,1.49,0.00
05/31/2025 00:00,O H,61846,25.10,-1.55,0.00
05/31/2025 00:00,PJM,61847,26.89,0.24,0.00
05/31/2025 00:00,WEST,61752,25.47,-1.17,0.00
05/31/2025 01:00,CAPITL,61757,23.44,1.17,-0.17
05/31/2025 01:00,CENTRL,61754,21.91,-0.20,-0.02
05/31/2025 01:00,DUNWOD,61760,23.91,1.68,-0.14
05/31/2025 01:00,GENESE,61753,21.07,-1.04,-0.01
05/31/2025 01:00,H Q,61844,21.87,-0.22,0.00
05/31/2025 01:00,HUD VL,61758,23.57,1.35,-0.13
05/31/2025 01:00,LONGIL,61762,24.43,2.19,-0.15
05/31/2025 01:00,MHK VL,61756,22.72,0.60,-0.02
05/31/2025 01:00,MILLWD,61759,23.87,1.64,-0.14
05/31/2025 01:00,N.Y.C.,61761,24.11,1.88,-0.14
05/31/2025 01:00,NORTH,61755,21.92,-0.18,0.00
05/31/2025 01:00,NPX,61845,23.55,1.30,-0.16
05/31/2025 01:00,O H,61846,20.30,-1.81,-0.02
05/31/2025 01:00,PJM,61847,22.18,0.00,-0.08
05/31/2025 01:00,WEST,61752,20.54,-1.57,-0.02
05/31/2025 02:00,CAPITL,61757,21.49,1.08,-0.38
05/31/2025 02:00,CENTRL,61754,19.91,-0.16,-0.04
05/31/2025 02:00,DUNWOD,61760,21.87,1.54,-0.30
05/31/2025 02:00,GENESE,61753,19.25,-0.80,-0.03
05/31/2025 02:00,H Q,61844,19.81,-0.22,0.00
05/31/2025 02:00,HUD VL,61758,21.54,1.22,-0.29
05/31/2025 02:00,LONGIL,61762,22.36,2.02,-0.32
05/31/2025 02:00,MHK VL,61756,20.64,0.56,-0.05
05/31/2025 02:00,MILLWD,61759,21.81,1.48,-0.30
05/31/2025 02:00,N.Y.C.,61761,22.05,1.72,-0.31
05/31/2025 02:00,NORTH,61755,19.85,-0.18,0.00
05/31/2025 02:00,NPX,61845,21.57,1.20,-0.34
05/31/2025 02:00,O H,61846,18.58,-1.48,-0.04
05/31/2025 02:00,PJM,61847,20.20,0.00,-0.18
05/31/2025 02:00,WEST,61752,18.66,-1.40,-0.04
05/31/2025 03:00,CAPITL,61757,19.98,1.04,0.00
05/31/2025 03:00,CENTRL,61754,18.86,-0.08,0.00
05/31/2025 03:00,DUNWOD,61760,20.37,1.44,0.00
05/31/2025 03:00,GENESE,61753,18.14,-0.79,0.00
05/31/2025 03:00,H Q,61844,18.71,-0.23,0.00
05/31/2025 03:00,HUD VL,61758,20.11,1.17,0.00
05/31/2025 03:00,LONGIL,61762,20.86,1.91,-0.01
05/31/2025 03:00,MHK VL,61756,19.49,0.55,0.00
05/31/2025 03:00,MILLWD,61759,20.30,1.36,0.00
05/31/2025 03:00,N.Y.C.,61761,20.55,1.61,0.00
05/31/2025 03:00,NORTH,61755,18.77,-0.17,0.00
05/31/2025 03:00,NPX,61845,20.07,1.14,0.00
05/31/2025 03:00,O H,61846,17.57,-1.36,0.00
05/31/2025 03:00,PJM,61847,19.07,0.13,0.00
05/31/2025 03:00,WEST,61752,17.86,-1.08,0.00
05/31/2025 04:00,CAPITL,61757,21.13,1.10,0.00
05/31/2025 04:00,CENTRL,61754,19.95,-0.08,0.00
05/31/2025 04:00,DUNWOD,61760,21.51,1.48,0.00
05/31/2025 04:00,GENESE,61753,19.19,-0.84,0.00
05/31/2025 04:00,H Q,61844,19.81,-0.22,0.00
05/31/2025 04:00,HUD VL,61758,21.23,1.20,0.00
05/31/2025 04:00,LONGIL,61762,22.02,1.98,-0.01
05/31/2025 04:00,MHK VL,61756,20.63,0.60,0.00
05/31/2025 04:00,MILLWD,61759,21.45,1.42,0.00
05/31/2025 04:00,N.Y.C.,61761,21.69,1.66,0.00
05/31/2025 04:00,NORTH,61755,19.87,-0.16,0.00
05/31/2025 04:00,NPX,61845,21.19,1.16,0.00
05/31/2025 04:00,O H,61846,18.57,-1.46,0.00
05/31/2025 04:00,PJM,61847,20.13,0.10,0.00
05/31/2025 04:00,WEST,61752,18.87,-1.16,0.00
05/31/2025 05:00,CAPITL,61757,21.76,1.15,0.00
05/31/2025 05:00,CENTRL,61754,20.52,-0.08,0.00
05/31/2025 05:00,DUNWOD,61760,22.17,1.57,0.00
05/31/2025 05:00,GENESE,61753,19.76,-0.85,0.00
05/31/2025 05:00,H Q,61844,20.38,-0.23,0.00
05/31/2025 05:00,HUD VL,61758,21.88,1.28,0.00
05/31/2025 05:00,LONGIL,61762,22.70,2.08,-0.01
05/31/2025 05:00,MHK VL,61756,21.18,0.58,0.00
05/31/2025 05:00,MILLWD,61759,22.11,1.50,0.00
05/31/2025 05:00,N.Y.C.,61761,22.31,1.71,0.00
05/31/2025 05:00,NORTH,61755,20.42,-0.19,0.00
05/31/2025 05:00,NPX,61845,21.84,1.24,0.00
05/31/2025 05:00,O H,61846,19.18,-1.42,0.00
05/31/2025 05:00,PJM,61847,20.77,0.16,0.00
05/31/2025 05:00,WEST,61752,19.49,-1.11,0.00
05/31/2025 06:00,CAPITL,61757,23.52,1.16,0.00
05/31/2025 06:00,CENTRL,61754,22.27,-0.09,0.00
05/31/2025 06:00,DUNWOD,61760,23.97,1.61,0.00
05/31/2025 06:00,GENESE,61753,21.51,-0.85,0.00
05/31/2025 06:00,H Q,61844,21.90,-0.22,0.24
05/31/2025 06:00,HUD VL,61758,23.66,1.30,0.00
05/31/2025 06:00,LONGIL,61762,24.54,2.17,-0.01
05/31/2025 06:00,MHK VL,61756,22.96,0.60,0.00
05/31/2025 06:00,MILLWD,61759,23.88,1.52,0.00
05/31/2025 06:00,N.Y.C.,61761,24.13,1.77,0.00
05/31/2025 06:00,NORTH,61755,22.16,-0.20,0.00
05/31/2025 06:00,NPX,61845,23.39,1.27,0.24
05/31/2025 06:00,O H,61846,20.60,-1.52,0.24
05/31/2025 06:00,PJM,61847,22.25,0.13,0.24
05/31/2025 06:00,WEST,61752,21.15,-1.21,0.00
05/31/2025 07:00,CAPITL,61757,23.67,1.00,0.00
05/31/2025 07:00,CENTRL,61754,22.42,-0.25,0.00
05/31/2025 07:00,DUNWOD,61760,24.19,1.52,0.00
05/31/2025 07:00,GENESE,61753,21.54,-1.13,0.00
05/31/2025 07:00,H Q,61844,22.82,-0.09,-0.24
05/31/2025 07:00,HUD VL,61758,23.89,1.22,0.00
05/31/2025 07:00,LONGIL,61762,24.72,2.04,-0.01
05/31/2025 07:00,MHK VL,61756,23.15,0.48,0.00
05/31/2025 07:00,MILLWD,61759,24.10,1.43,0.00
05/31/2025 07:00,N.Y.C.,61761,24.32,1.65,0.00
05/31/2025 07:00,NORTH,61755,22.67,0.00,0.00
05/31/2025 07:00,NPX,61845,24.00,1.09,-0.24
05/31/2025 07:00,O H,61846,20.98,-1.93,-0.24
05/31/2025 07:00,PJM,61847,22.84,-0.07,-0.24
05/31/2025 07:00,WEST,61752,21.04,-1.63,0.00
05/31/2025 08:00,CAPITL,61757,27.75,0.96,0.00
05/31/2025 08:00,CENTRL,61754,26.22,-0.56,0.00
05/31/2025 08:00,DUNWOD,61760,28.36,1.58,0.00
05/31/2025 08:00,GENESE,61753,25.18,-1.61,0.00
05/31/2025 08:00,H Q,61844,26.86,0.08,0.00
