Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/19/2025 00:00,CAPITL,61757,24.83,0.82,-1.12
05/19/2025 00:00,CENTRL,61754,22.78,-0.27,-0.17
05/19/2025 00:00,DUNWOD,61760,25.65,1.90,-0.86
05/19/2025 00:00,GENESE,61753,22.12,-0.89,-0.12
05/19/2025 00:00,H Q,61844,22.50,-0.39,0.00
05/19/2025 00:00,HUD VL,61758,25.36,1.63,-0.84
05/19/2025 00:00,LONGIL,61762,26.17,2.40,-0.87
05/19/2025 00:00,MHK VL,61756,23.54,0.46,-0.20
05/19/2025 00:00,MILLWD,61759,25.54,1.79,-0.86
05/19/2025 00:00,N.Y.C.,61761,25.88,2.13,-0.86
05/19/2025 00:00,NORTH,61755,22.41,-0.48,0.00
05/19/2025 00:00,NPX,61845,27.00,0.96,-3.15
05/19/2025 00:00,O H,61846,21.57,-1.47,-0.15
05/19/2025 00:00,PJM,61847,23.77,0.34,-0.54
05/19/2025 00:00,WEST,61752,21.70,-1.35,-0.16
05/19/2025 01:00,CAPITL,61757,21.19,0.66,-2.27
05/19/2025 01:00,CENTRL,61754,18.33,-0.27,-0.34
05/19/2025 01:00,DUNWOD,61760,21.45,1.44,-1.74
05/19/2025 01:00,GENESE,61753,17.70,-0.80,-0.24
05/19/2025 01:00,H Q,61844,17.99,-0.27,0.00
05/19/2025 01:00,HUD VL,61758,21.22,1.24,-1.71
05/19/2025 01:00,LONGIL,61762,21.88,1.86,-1.76
05/19/2025 01:00,MHK VL,61756,19.01,0.35,-0.40
05/19/2025 01:00,MILLWD,61759,21.36,1.35,-1.75
05/19/2025 01:00,N.Y.C.,61761,21.61,1.61,-1.74
05/19/2025 01:00,NORTH,61755,17.95,-0.31,0.00
05/19/2025 01:00,NPX,61845,25.29,0.77,-6.26
05/19/2025 01:00,O H,61846,17.30,-1.26,-0.29
05/19/2025 01:00,PJM,61847,19.55,0.20,-1.09
05/19/2025 01:00,WEST,61752,17.41,-1.17,-0.32
05/19/2025 02:00,CAPITL,61757,20.12,0.60,-2.69
05/19/2025 02:00,CENTRL,61754,16.98,-0.25,-0.40
05/19/2025 02:00,DUNWOD,61760,20.14,1.25,-2.07
05/19/2025 02:00,GENESE,61753,16.35,-0.77,-0.29
05/19/2025 02:00,H Q,61844,16.58,-0.25,0.00
05/19/2025 02:00,HUD VL,61758,19.94,1.08,-2.03
05/19/2025 02:00,LONGIL,61762,20.56,1.65,-2.08
05/19/2025 02:00,MHK VL,61756,17.61,0.30,-0.48
05/19/2025 02:00,MILLWD,61759,20.07,1.16,-2.08
05/19/2025 02:00,N.Y.C.,61761,20.28,1.38,-2.07
05/19/2025 02:00,NORTH,61755,16.58,-0.25,0.00
05/19/2025 02:00,NPX,61845,24.10,0.71,-6.56
05/19/2025 02:00,O H,61846,16.00,-1.18,-0.35
05/19/2025 02:00,PJM,61847,18.10,0.05,-1.22
05/19/2025 02:00,WEST,61752,16.13,-1.08,-0.38
05/19/2025 03:00,CAPITL,61757,18.90,0.64,-1.11
05/19/2025 03:00,CENTRL,61754,17.06,-0.26,-0.17
05/19/2025 03:00,DUNWOD,61760,19.24,1.24,-0.86
05/19/2025 03:00,GENESE,61753,16.55,-0.72,-0.12
05/19/2025 03:00,H Q,61844,16.90,-0.26,0.00
05/19/2025 03:00,HUD VL,61758,19.07,1.08,-0.84
05/19/2025 03:00,LONGIL,61762,19.62,1.61,-0.86
05/19/2025 03:00,MHK VL,61756,17.62,0.27,-0.20
05/19/2025 03:00,MILLWD,61759,19.18,1.17,-0.86
05/19/2025 03:00,N.Y.C.,61761,19.38,1.37,-0.86
05/19/2025 03:00,NORTH,61755,16.88,-0.28,0.00
05/19/2025 03:00,NPX,61845,24.10,0.72,-6.23
05/19/2025 03:00,O H,61846,16.13,-1.17,-0.14
