Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/25/2025 00:00,CAPITL,61757,46.73,0.96,0.00
10/25/2025 00:00,CENTRL,61754,45.95,0.18,0.00
10/25/2025 00:00,DUNWOD,61760,48.01,2.24,0.00
10/25/2025 00:00,GENESE,61753,45.59,-0.18,0.00
10/25/2025 00:00,H Q,61844,45.95,0.18,0.00
10/25/2025 00:00,HUD VL,61758,47.74,1.97,0.00
10/25/2025 00:00,LONGIL,61762,47.66,1.88,-0.01
10/25/2025 00:00,MHK VL,61756,47.28,1.51,0.00
10/25/2025 00:00,MILLWD,61759,47.83,2.06,0.00
10/25/2025 00:00,N.Y.C.,61761,48.38,2.61,0.00
10/25/2025 00:00,NORTH,61755,46.55,0.78,0.00
10/25/2025 00:00,NPX,61845,46.50,0.73,0.00
10/25/2025 00:00,O H,61846,45.27,-0.50,0.00
10/25/2025 00:00,PJM,61847,46.50,0.73,0.00
10/25/2025 00:00,WEST,61752,45.86,0.09,0.00
10/25/2025 01:00,CAPITL,61757,45.59,0.94,0.00
10/25/2025 01:00,CENTRL,61754,44.65,0.00,0.00
10/25/2025 01:00,DUNWOD,61760,46.88,2.23,0.00
10/25/2025 01:00,GENESE,61753,44.07,-0.58,0.00
10/25/2025 01:00,H Q,61844,44.83,0.18,0.00
10/25/2025 01:00,HUD VL,61758,46.61,1.96,0.00
10/25/2025 01:00,LONGIL,61762,46.31,1.65,-0.01
10/25/2025 01:00,MHK VL,61756,46.26,1.61,0.00
10/25/2025 01:00,MILLWD,61759,46.75,2.10,0.00
10/25/2025 01:00,N.Y.C.,61761,47.20,2.54,0.00
10/25/2025 01:00,NORTH,61755,45.41,0.76,0.00
10/25/2025 01:00,NPX,61845,45.41,0.76,0.00
10/25/2025 01:00,O H,61846,43.54,-1.11,0.00
10/25/2025 01:00,PJM,61847,45.23,0.58,0.00
10/25/2025 01:00,WEST,61752,44.20,-0.45,0.00
10/25/2025 02:00,CAPITL,61757,42.25,0.83,0.00
10/25/2025 02:00,CENTRL,61754,41.55,0.12,0.00
10/25/2025 02:00,DUNWOD,61760,43.45,2.03,0.00
10/25/2025 02:00,GENESE,61753,41.13,-0.29,0.00
10/25/2025 02:00,H Q,61844,41.59,0.17,0.00
10/25/2025 02:00,HUD VL,61758,43.24,1.82,0.00
10/25/2025 02:00,LONGIL,61762,42.88,1.45,-0.01
10/25/2025 02:00,MHK VL,61756,42.91,1.49,0.00
10/25/2025 02:00,MILLWD,61759,43.33,1.91,0.00
10/25/2025 02:00,N.Y.C.,61761,43.70,2.28,0.00
10/25/2025 02:00,NORTH,61755,42.04,0.62,0.00
