Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/10/2025 00:00,CAPITL,61757,37.84,0.67,0.00
10/10/2025 00:00,CENTRL,61754,37.20,0.04,0.00
10/10/2025 00:00,DUNWOD,61760,38.50,1.34,0.00
10/10/2025 00:00,GENESE,61753,37.28,0.11,0.00
10/10/2025 00:00,H Q,61844,37.43,0.26,0.00
10/10/2025 00:00,HUD VL,61758,38.32,1.15,0.00
10/10/2025 00:00,LONGIL,61762,37.67,0.52,0.01
10/10/2025 00:00,MHK VL,61756,38.43,1.26,0.00
10/10/2025 00:00,MILLWD,61759,38.36,1.19,0.00
10/10/2025 00:00,N.Y.C.,61761,38.80,1.63,0.00
10/10/2025 00:00,NORTH,61755,38.02,0.86,0.00
10/10/2025 00:00,NPX,61845,37.95,0.78,0.00
10/10/2025 00:00,O H,61846,37.17,0.00,0.00
10/10/2025 00:00,PJM,61847,37.50,0.33,0.00
10/10/2025 00:00,WEST,61752,37.50,0.33,0.00
10/10/2025 01:00,CAPITL,61757,34.98,0.72,0.00
10/10/2025 01:00,CENTRL,61754,34.33,0.07,0.00
10/10/2025 01:00,DUNWOD,61760,35.35,1.10,0.00
10/10/2025 01:00,GENESE,61753,34.57,0.31,0.00
10/10/2025 01:00,H Q,61844,34.50,0.24,0.00
10/10/2025 01:00,HUD VL,61758,35.18,0.93,0.00
10/10/2025 01:00,LONGIL,61762,32.62,0.31,1.94
10/10/2025 01:00,MHK VL,61756,35.29,1.03,0.00
10/10/2025 01:00,MILLWD,61759,35.25,0.99,0.00
10/10/2025 01:00,N.Y.C.,61761,35.56,1.30,0.00
10/10/2025 01:00,NORTH,61755,35.08,0.82,0.00
10/10/2025 01:00,NPX,61845,34.94,0.68,0.00
10/10/2025 01:00,O H,61846,34.50,0.24,0.00
10/10/2025 01:00,PJM,61847,34.53,0.27,0.00
10/10/2025 01:00,WEST,61752,34.74,0.48,0.00
10/10/2025 02:00,CAPITL,61757,33.35,0.75,0.00
