Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/03/2025 00:00,CAPITL,61757,74.09,3.53,0.00
02/03/2025 00:00,CENTRL,61754,68.80,-1.76,0.00
02/03/2025 00:00,DUNWOD,61760,73.39,2.83,0.00
02/03/2025 00:00,GENESE,61753,66.05,-4.52,0.00
02/03/2025 00:00,H Q,61844,71.20,0.63,0.00
02/03/2025 00:00,HUD VL,61758,73.18,2.61,0.00
02/03/2025 00:00,LONGIL,61762,78.00,4.38,-3.06
02/03/2025 00:00,MHK VL,61756,72.68,2.12,0.00
02/03/2025 00:00,MILLWD,61759,73.32,2.75,0.00
02/03/2025 00:00,N.Y.C.,61761,73.32,2.75,0.00
02/03/2025 00:00,NORTH,61755,72.54,1.97,0.00
02/03/2025 00:00,NPX,61845,109.45,2.96,-35.92
02/03/2025 00:00,O H,61846,63.30,-7.27,0.00
02/03/2025 00:00,PJM,61847,54.90,-1.84,13.83
02/03/2025 00:00,WEST,61752,64.57,-6.00,0.00
02/03/2025 01:00,CAPITL,61757,70.33,3.47,0.00
02/03/2025 01:00,CENTRL,61754,65.18,-1.67,0.00
02/03/2025 01:00,DUNWOD,61760,69.53,2.68,0.00
02/03/2025 01:00,GENESE,61753,62.38,-4.48,0.00
02/03/2025 01:00,H Q,61844,67.39,0.53,0.00
02/03/2025 01:00,HUD VL,61758,69.33,2.48,0.00
02/03/2025 01:00,LONGIL,61762,70.86,4.01,0.00
02/03/2025 01:00,MHK VL,61756,68.86,2.00,0.00
02/03/2025 01:00,MILLWD,61759,69.53,2.68,0.00
02/03/2025 01:00,N.Y.C.,61761,69.33,2.48,0.00
02/03/2025 01:00,NORTH,61755,68.59,1.74,0.00
02/03/2025 01:00,NPX,61845,106.00,2.81,-36.34
02/03/2025 01:00,O H,61846,59.90,-6.95,0.00
02/03/2025 01:00,PJM,61847,52.05,-1.74,13.06
02/03/2025 01:00,WEST,61752,61.04,-5.82,0.00
02/03/2025 02:00,CAPITL,61757,69.86,3.51,0.00
02/03/2025 02:00,CENTRL,61754,64.75,-1.59,0.00
02/03/2025 02:00,DUNWOD,61760,69.00,2.66,0.00
02/03/2025 02:00,GENESE,61753,61.90,-4.44,0.00
02/03/2025 02:00,H Q,61844,66.74,0.40,0.00
02/03/2025 02:00,HUD VL,61758,68.86,2.52,0.00
02/03/2025 02:00,LONGIL,61762,70.26,3.91,0.00
02/03/2025 02:00,MHK VL,61756,68.40,2.06,0.00
02/03/2025 02:00,MILLWD,61759,69.06,2.72,0.00
02/03/2025 02:00,N.Y.C.,61761,68.37,2.38,0.36
02/03/2025 02:00,NORTH,61755,67.93,1.59,0.00
02/03/2025 02:00,NPX,61845,102.30,2.85,-33.11
02/03/2025 02:00,O H,61846,59.31,-7.03,0.00
02/03/2025 02:00,PJM,61847,51.00,-1.73,13.62
02/03/2025 02:00,WEST,61752,60.57,-5.77,0.00
02/03/2025 03:00,CAPITL,61757,72.05,3.62,0.00
02/03/2025 03:00,CENTRL,61754,66.72,-1.71,0.00
02/03/2025 03:00,DUNWOD,61760,71.09,2.67,0.00
02/03/2025 03:00,GENESE,61753,63.70,-4.72,0.00
02/03/2025 03:00,H Q,61844,68.91,0.48,0.00
02/03/2025 03:00,HUD VL,61758,71.02,2.60,0.00
02/03/2025 03:00,LONGIL,61762,72.25,3.83,0.00
02/03/2025 03:00,MHK VL,61756,70.68,2.25,0.00
02/03/2025 03:00,MILLWD,61759,71.30,2.87,0.00
02/03/2025 03:00,N.Y.C.,61761,70.36,2.39,0.46
02/03/2025 03:00,NORTH,61755,70.13,1.71,0.00
02/03/2025 03:00,NPX,61845,100.51,2.94,-29.15
02/03/2025 03:00,O H,61846,61.03,-7.39,0.00
02/03/2025 03:00,PJM,61847,52.42,-1.84,14.16
02/03/2025 03:00,WEST,61752,62.26,-6.16,0.00
02/03/2025 04:00,CAPITL,61757,72.81,3.60,0.00
02/03/2025 04:00,CENTRL,61754,67.55,-1.66,0.00
02/03/2025 04:00,DUNWOD,61760,71.91,2.70,0.00
02/03/2025 04:00,GENESE,61753,64.64,-4.57,0.00
02/03/2025 04:00,H Q,61844,69.70,0.49,0.00
02/03/2025 04:00,HUD VL,61758,71.77,2.56,0.00
02/03/2025 04:00,LONGIL,61762,73.29,4.08,0.00
02/03/2025 04:00,MHK VL,61756,71.49,2.28,0.00
02/03/2025 04:00,MILLWD,61759,72.05,2.84,0.00
02/03/2025 04:00,N.Y.C.,61761,71.14,2.42,0.49
02/03/2025 04:00,NORTH,61755,71.01,1.80,0.00
02/03/2025 04:00,NPX,61845,102.13,2.91,-30.01
02/03/2025 04:00,O H,61846,61.81,-7.40,0.00
02/03/2025 04:00,PJM,61847,53.53,-1.87,13.82
02/03/2025 04:00,WEST,61752,63.12,-6.09,0.00
02/03/2025 05:00,CAPITL,61757,74.67,3.76,0.00
02/03/2025 05:00,CENTRL,61754,69.57,-1.35,0.00
02/03/2025 05:00,DUNWOD,61760,73.96,3.05,0.00
02/03/2025 05:00,GENESE,61753,66.88,-4.04,0.00
02/03/2025 05:00,H Q,61844,71.20,0.28,0.00
02/03/2025 05:00,HUD VL,61758,73.75,2.84,0.00
02/03/2025 05:00,LONGIL,61762,87.50,4.61,-11.98
02/03/2025 05:00,MHK VL,61756,73.40,2.48,0.00
02/03/2025 05:00,MILLWD,61759,74.03,3.12,0.00
02/03/2025 05:00,N.Y.C.,61761,72.74,2.76,0.94
02/03/2025 05:00,NORTH,61755,72.41,1.49,0.00
02/03/2025 05:00,NPX,61845,110.19,3.12,-36.16
02/03/2025 05:00,O H,61846,64.11,-6.81,0.00
02/03/2025 05:00,PJM,61847,57.16,-1.49,12.26
02/03/2025 05:00,WEST,61752,65.46,-5.46,0.00
02/03/2025 06:00,CAPITL,61757,75.63,4.21,0.00
02/03/2025 06:00,CENTRL,61754,70.56,-0.85,0.00
02/03/2025 06:00,DUNWOD,61760,75.41,4.00,0.00
02/03/2025 06:00,GENESE,61753,67.77,-3.64,0.00
02/03/2025 06:00,H Q,61844,71.20,-0.21,0.00
02/03/2025 06:00,HUD VL,61758,74.98,3.57,0.00
02/03/2025 06:00,LONGIL,61762,107.62,5.64,-30.56
02/03/2025 06:00,MHK VL,61756,74.20,2.78,0.00
02/03/2025 06:00,MILLWD,61759,75.41,4.00,0.00
02/03/2025 06:00,N.Y.C.,61761,75.27,3.85,0.00
02/03/2025 06:00,NORTH,61755,72.20,0.79,0.00
02/03/2025 06:00,NPX,61845,125.10,3.64,-50.05
02/03/2025 06:00,O H,61846,64.70,-6.72,0.00
02/03/2025 06:00,PJM,61847,65.82,-0.93,4.66
02/03/2025 06:00,WEST,61752,66.34,-5.07,0.00
02/03/2025 07:00,CAPITL,61757,130.56,4.15,-54.83
02/03/2025 07:00,CENTRL,61754,70.15,-1.43,0.00
02/03/2025 07:00,DUNWOD,61760,82.53,4.58,-6.37
02/03/2025 07:00,GENESE,61753,66.71,-4.87,0.00
02/03/2025 07:00,H Q,61844,71.22,-0.36,0.00
02/03/2025 07:00,HUD VL,61758,82.83,3.79,-7.46
02/03/2025 07:00,LONGIL,61762,125.32,6.22,-47.52
02/03/2025 07:00,MHK VL,61756,78.71,3.08,-4.06
02/03/2025 07:00,MILLWD,61759,82.53,4.51,-6.44
02/03/2025 07:00,N.Y.C.,61761,82.53,4.58,-6.37
02/03/2025 07:00,NORTH,61755,72.08,0.50,0.00
02/03/2025 07:00,NPX,61845,137.96,3.93,-62.45
02/03/2025 07:00,O H,61846,62.91,-8.66,0.00
02/03/2025 07:00,PJM,61847,73.13,-1.43,-2.98
02/03/2025 07:00,WEST,61752,64.63,-6.94,0.00
02/03/2025 08:00,CAPITL,61757,108.81,4.24,-32.71
02/03/2025 08:00,CENTRL,61754,70.64,-1.22,0.00
02/03/2025 08:00,DUNWOD,61760,80.54,4.89,-3.80
02/03/2025 08:00,GENESE,61753,67.40,-4.46,0.00
02/03/2025 08:00,H Q,61844,71.21,-0.65,0.00
02/03/2025 08:00,HUD VL,61758,80.33,4.02,-4.45
02/03/2025 08:00,LONGIL,61762,123.47,6.54,-45.08
02/03/2025 08:00,MHK VL,61756,77.29,3.02,-2.42
02/03/2025 08:00,MILLWD,61759,80.44,4.74,-3.84
02/03/2025 08:00,N.Y.C.,61761,80.61,4.95,-3.80
02/03/2025 08:00,NORTH,61755,72.00,0.14,0.00
02/03/2025 08:00,NPX,61845,125.96,4.09,-50.01
02/03/2025 08:00,O H,61846,63.95,-7.90,0.00
02/03/2025 08:00,PJM,61847,61.56,-1.08,9.22
02/03/2025 08:00,WEST,61752,65.53,-6.32,0.00
02/03/2025 09:00,CAPITL,61757,90.56,4.32,-14.25
02/03/2025 09:00,CENTRL,61754,70.70,-1.29,0.00
02/03/2025 09:00,DUNWOD,61760,78.83,5.19,-1.65
02/03/2025 09:00,GENESE,61753,67.74,-4.25,0.00
02/03/2025 09:00,H Q,61844,71.20,-0.79,0.00
02/03/2025 09:00,HUD VL,61758,78.03,4.10,-1.94
