Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/30/2025 00:00,CAPITL,61757,41.22,1.12,0.00
10/30/2025 00:00,CENTRL,61754,39.62,-0.48,0.00
10/30/2025 00:00,DUNWOD,61760,42.46,2.37,0.00
10/30/2025 00:00,GENESE,61753,38.90,-1.20,0.00
10/30/2025 00:00,H Q,61844,40.30,0.20,0.00
10/30/2025 00:00,HUD VL,61758,42.10,2.00,0.00
10/30/2025 00:00,LONGIL,61762,42.11,2.00,-0.01
10/30/2025 00:00,MHK VL,61756,41.30,1.20,0.00
10/30/2025 00:00,MILLWD,61759,42.26,2.16,0.00
10/30/2025 00:00,N.Y.C.,61761,42.87,2.76,0.00
10/30/2025 00:00,NORTH,61755,40.86,0.76,0.00
10/30/2025 00:00,NPX,61845,41.30,1.20,0.00
10/30/2025 00:00,O H,61846,37.77,-2.33,0.00
10/30/2025 00:00,PJM,61847,39.82,-0.28,0.00
10/30/2025 00:00,WEST,61752,38.21,-1.88,0.00
10/30/2025 01:00,CAPITL,61757,39.30,1.03,0.00
10/30/2025 01:00,CENTRL,61754,38.08,-0.19,0.00
10/30/2025 01:00,DUNWOD,61760,40.18,1.91,0.00
10/30/2025 01:00,GENESE,61753,37.73,-0.54,0.00
10/30/2025 01:00,H Q,61844,38.46,0.19,0.00
10/30/2025 01:00,HUD VL,61758,39.88,1.61,0.00
10/30/2025 01:00,LONGIL,61762,39.09,1.26,0.44
10/30/2025 01:00,MHK VL,61756,39.42,1.15,0.00
10/30/2025 01:00,MILLWD,61759,40.03,1.76,0.00
10/30/2025 01:00,N.Y.C.,61761,40.57,2.30,0.00
10/30/2025 01:00,NORTH,61755,39.07,0.80,0.00
10/30/2025 01:00,NPX,61845,39.23,0.96,0.00
10/30/2025 01:00,O H,61846,37.35,-0.92,0.00
10/30/2025 01:00,PJM,61847,38.31,0.04,0.00
10/30/2025 01:00,WEST,61752,37.66,-0.61,0.00
10/30/2025 02:00,CAPITL,61757,38.48,1.01,0.00
10/30/2025 02:00,CENTRL,61754,37.24,-0.22,0.00
10/30/2025 02:00,DUNWOD,61760,39.15,1.69,0.00
10/30/2025 02:00,GENESE,61753,36.83,-0.64,0.00
10/30/2025 02:00,H Q,61844,37.65,0.19,0.00
10/30/2025 02:00,HUD VL,61758,38.97,1.50,0.00
10/30/2025 02:00,LONGIL,61762,38.33,1.09,0.22
10/30/2025 02:00,MHK VL,61756,38.55,1.09,0.00
10/30/2025 02:00,MILLWD,61759,39.08,1.61,0.00
10/30/2025 02:00,N.Y.C.,61761,39.45,1.98,0.00
10/30/2025 02:00,NORTH,61755,38.29,0.82,0.00
10/30/2025 02:00,NPX,61845,38.48,1.01,0.00
10/30/2025 02:00,O H,61846,36.38,-1.09,0.00
