Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/09/2025 00:00,CAPITL,61757,165.95,4.38,-90.92
01/09/2025 00:00,CENTRL,61754,82.31,-0.71,-12.36
01/09/2025 00:00,DUNWOD,61760,144.76,6.43,-67.68
01/09/2025 00:00,GENESE,61753,76.35,-3.60,-9.30
01/09/2025 00:00,H Q,61844,69.38,-1.27,0.00
01/09/2025 00:00,HUD VL,61758,143.40,5.94,-66.82
01/09/2025 00:00,LONGIL,61762,146.93,8.55,-67.74
01/09/2025 00:00,MHK VL,61756,89.39,2.83,-15.91
01/09/2025 00:00,MILLWD,61759,144.88,6.22,-68.01
01/09/2025 00:00,N.Y.C.,61761,180.74,7.06,-103.03
01/09/2025 00:00,NORTH,61755,69.16,-1.49,0.00
01/09/2025 00:00,NPX,61845,154.79,4.38,-79.76
01/09/2025 00:00,O H,61846,74.79,-6.92,-11.06
01/09/2025 00:00,PJM,61847,71.30,0.21,-0.44
01/09/2025 00:00,WEST,61752,76.32,-6.29,-11.95
01/09/2025 01:00,CAPITL,61757,158.99,4.11,-88.69
01/09/2025 01:00,CENTRL,61754,77.46,-0.79,-12.06
01/09/2025 01:00,DUNWOD,61760,137.97,5.76,-66.02
01/09/2025 01:00,GENESE,61753,71.96,-3.31,-9.08
01/09/2025 01:00,H Q,61844,65.13,-1.06,0.00
01/09/2025 01:00,HUD VL,61758,136.67,5.30,-65.18
01/09/2025 01:00,LONGIL,61762,140.01,7.74,-66.08
01/09/2025 01:00,MHK VL,61756,84.16,2.45,-15.52
01/09/2025 01:00,MILLWD,61759,138.10,5.56,-66.35
01/09/2025 01:00,N.Y.C.,61761,159.75,6.29,-87.27
01/09/2025 01:00,NORTH,61755,65.00,-1.19,0.00
01/09/2025 01:00,NPX,61845,148.10,4.11,-77.81
01/09/2025 01:00,O H,61846,70.62,-6.35,-10.79
01/09/2025 01:00,PJM,61847,69.50,0.07,-3.24
01/09/2025 01:00,WEST,61752,72.03,-5.83,-11.66
01/09/2025 02:00,CAPITL,61757,153.52,3.55,-92.75
01/09/2025 02:00,CENTRL,61754,69.15,-0.68,-12.61
01/09/2025 02:00,DUNWOD,61760,131.19,4.92,-69.05
01/09/2025 02:00,GENESE,61753,63.85,-2.86,-9.49
01/09/2025 02:00,H Q,61844,56.30,-0.92,0.00
01/09/2025 02:00,HUD VL,61758,129.90,4.52,-68.17
01/09/2025 02:00,LONGIL,61762,132.90,6.58,-69.11
01/09/2025 02:00,MHK VL,61756,75.57,2.12,-16.23
01/09/2025 02:00,MILLWD,61759,131.35,4.75,-69.38
01/09/2025 02:00,N.Y.C.,61761,131.77,5.44,-69.12
01/09/2025 02:00,NORTH,61755,56.19,-1.03,0.00
01/09/2025 02:00,NPX,61845,142.19,3.61,-81.37
01/09/2025 02:00,O H,61846,63.06,-5.44,-11.28
01/09/2025 02:00,PJM,61847,68.50,0.06,-11.23
01/09/2025 02:00,WEST,61752,64.43,-4.98,-12.20
01/09/2025 03:00,CAPITL,61757,146.82,3.63,-85.58
01/09/2025 03:00,CENTRL,61754,68.67,-0.58,-11.64
01/09/2025 03:00,DUNWOD,61760,126.16,4.84,-63.71
01/09/2025 03:00,GENESE,61753,63.72,-2.65,-8.76
01/09/2025 03:00,H Q,61844,56.63,-0.98,0.00
01/09/2025 03:00,HUD VL,61758,125.00,4.50,-62.89
01/09/2025 03:00,LONGIL,61762,127.36,5.99,-63.76
01/09/2025 03:00,MHK VL,61756,74.66,2.07,-14.97
01/09/2025 03:00,MILLWD,61759,126.29,4.66,-64.01
01/09/2025 03:00,N.Y.C.,61761,126.60,5.24,-63.75
01/09/2025 03:00,NORTH,61755,56.46,-1.15,0.00
01/09/2025 03:00,NPX,61845,136.32,3.63,-75.07
01/09/2025 03:00,O H,61846,62.95,-5.07,-10.41
01/09/2025 03:00,PJM,61847,68.73,0.12,-11.00
01/09/2025 03:00,WEST,61752,64.20,-4.66,-11.25
01/09/2025 04:00,CAPITL,61757,155.61,3.82,-89.19
01/09/2025 04:00,CENTRL,61754,74.04,-0.69,-12.13
01/09/2025 04:00,DUNWOD,61760,134.31,5.32,-66.40
01/09/2025 04:00,GENESE,61753,68.78,-2.94,-9.13
01/09/2025 04:00,H Q,61844,61.53,-1.06,0.00
01/09/2025 04:00,HUD VL,61758,133.03,4.89,-65.55
01/09/2025 04:00,LONGIL,61762,135.75,6.70,-66.45
01/09/2025 04:00,MHK VL,61756,80.58,2.38,-15.61
