Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/15/2025 00:00,CAPITL,61757,36.07,1.59,0.00
03/15/2025 00:00,CENTRL,61754,33.39,-1.10,-0.02
03/15/2025 00:00,DUNWOD,61760,36.37,1.90,0.00
03/15/2025 00:00,GENESE,61753,31.77,-2.65,0.05
03/15/2025 00:00,H Q,61844,34.48,0.00,0.00
03/15/2025 00:00,HUD VL,61758,36.10,1.62,0.00
03/15/2025 00:00,LONGIL,61762,36.79,2.31,0.00
03/15/2025 00:00,MHK VL,61756,35.02,0.52,-0.02
03/15/2025 00:00,MILLWD,61759,36.27,1.79,0.00
03/15/2025 00:00,N.Y.C.,61761,39.05,2.17,-2.39
03/15/2025 00:00,NORTH,61755,34.62,0.14,0.00
03/15/2025 00:00,NPX,61845,36.10,1.62,0.00
03/15/2025 00:00,O H,61846,30.08,-4.24,0.16
03/15/2025 00:00,PJM,61847,33.54,-0.90,0.05
03/15/2025 00:00,WEST,61752,30.36,-3.96,0.15
03/15/2025 01:00,CAPITL,61757,33.70,1.42,-0.85
03/15/2025 01:00,CENTRL,61754,30.54,-1.01,-0.11
03/15/2025 01:00,DUNWOD,61760,33.88,1.76,-0.68
03/15/2025 01:00,GENESE,61753,29.14,-2.36,-0.07
03/15/2025 01:00,H Q,61844,31.40,-0.03,0.00
03/15/2025 01:00,HUD VL,61758,33.58,1.48,-0.67
03/15/2025 01:00,LONGIL,61762,34.35,2.23,-0.69
03/15/2025 01:00,MHK VL,61756,32.06,0.47,-0.16
03/15/2025 01:00,MILLWD,61759,33.78,1.66,-0.68
03/15/2025 01:00,N.Y.C.,61761,36.41,2.01,-2.97
03/15/2025 01:00,NORTH,61755,31.53,0.09,0.00
03/15/2025 01:00,NPX,61845,33.68,1.48,-0.77
03/15/2025 01:00,O H,61846,27.73,-3.77,-0.07
03/15/2025 01:00,PJM,61847,31.04,-0.78,-0.39
03/15/2025 01:00,WEST,61752,27.86,-3.65,-0.07
03/15/2025 02:00,CAPITL,61757,32.79,1.26,-2.81
03/15/2025 02:00,CENTRL,61754,28.07,-1.01,-0.35
03/15/2025 02:00,DUNWOD,61760,32.58,1.61,-2.25
03/15/2025 02:00,GENESE,61753,26.51,-2.41,-0.20
03/15/2025 02:00,H Q,61844,28.78,0.06,0.00
03/15/2025 02:00,HUD VL,61758,32.24,1.32,-2.20
03/15/2025 02:00,LONGIL,61762,33.04,2.07,-2.25
03/15/2025 02:00,MHK VL,61756,29.63,0.37,-0.54
03/15/2025 02:00,MILLWD,61759,32.49,1.52,-2.24
03/15/2025 02:00,N.Y.C.,61761,34.00,1.81,-3.47
03/15/2025 02:00,NORTH,61755,28.95,0.23,0.00
03/15/2025 02:00,NPX,61845,32.60,1.35,-2.53
03/15/2025 02:00,O H,61846,25.24,-3.68,-0.20
03/15/2025 02:00,PJM,61847,29.24,-0.75,-1.27
03/15/2025 02:00,WEST,61752,25.47,-3.45,-0.19
03/15/2025 03:00,CAPITL,61757,31.95,1.30,-1.80
03/15/2025 03:00,CENTRL,61754,28.10,-0.98,-0.23
03/15/2025 03:00,DUNWOD,61760,31.88,1.59,-1.44
03/15/2025 03:00,GENESE,61753,26.59,-2.39,-0.13
03/15/2025 03:00,H Q,61844,28.88,0.03,0.00
03/15/2025 03:00,HUD VL,61758,31.62,1.36,-1.41
03/15/2025 03:00,LONGIL,61762,32.31,2.02,-1.45
03/15/2025 03:00,MHK VL,61756,29.57,0.37,-0.34
03/15/2025 03:00,MILLWD,61759,31.79,1.50,-1.44
03/15/2025 03:00,N.Y.C.,61761,32.14,1.82,-1.47
03/15/2025 03:00,NORTH,61755,29.05,0.20,0.00
03/15/2025 03:00,NPX,61845,31.83,1.36,-1.62
03/15/2025 03:00,O H,61846,25.29,-3.69,-0.13
03/15/2025 03:00,PJM,61847,28.89,-0.78,-0.82
03/15/2025 03:00,WEST,61752,25.52,-3.46,-0.13
03/15/2025 04:00,CAPITL,61757,33.41,1.31,-2.29
03/15/2025 04:00,CENTRL,61754,29.11,-1.01,-0.32
03/15/2025 04:00,DUNWOD,61760,33.28,1.64,-1.83
03/15/2025 04:00,GENESE,61753,27.51,-2.41,-0.12
03/15/2025 04:00,H Q,61844,29.84,0.03,0.00
03/15/2025 04:00,HUD VL,61758,32.94,1.34,-1.79
03/15/2025 04:00,LONGIL,61762,33.85,2.21,-1.83
03/15/2025 04:00,MHK VL,61756,30.68,0.42,-0.45
03/15/2025 04:00,MILLWD,61759,33.21,1.58,-1.83
03/15/2025 04:00,N.Y.C.,61761,33.54,1.88,-1.85
03/15/2025 04:00,NORTH,61755,29.99,0.18,0.00
03/15/2025 04:00,NPX,61845,33.27,1.40,-2.06
03/15/2025 04:00,O H,61846,26.06,-3.76,-0.01
03/15/2025 04:00,PJM,61847,30.00,-0.80,-1.00
03/15/2025 04:00,WEST,61752,26.25,-3.58,-0.02
03/15/2025 05:00,CAPITL,61757,36.16,1.38,-3.47
03/15/2025 05:00,CENTRL,61754,30.76,-1.03,-0.48
03/15/2025 05:00,DUNWOD,61760,35.85,1.75,-2.78
03/15/2025 05:00,GENESE,61753,29.01,-2.47,-0.17
03/15/2025 05:00,H Q,61844,31.31,0.00,0.00
03/15/2025 05:00,HUD VL,61758,35.50,1.47,-2.71
03/15/2025 05:00,LONGIL,61762,36.47,2.38,-2.78
03/15/2025 05:00,MHK VL,61756,32.44,0.44,-0.69
03/15/2025 05:00,MILLWD,61759,35.78,1.69,-2.77
03/15/2025 05:00,N.Y.C.,61761,38.49,2.01,-5.17
03/15/2025 05:00,NORTH,61755,31.47,0.16,0.00
03/15/2025 05:00,NPX,61845,35.88,1.44,-3.12
03/15/2025 05:00,O H,61846,27.39,-3.92,0.01
03/15/2025 05:00,PJM,61847,32.00,-0.81,-1.50
03/15/2025 05:00,WEST,61752,27.56,-3.76,0.00
03/15/2025 06:00,CAPITL,61757,43.39,1.48,-8.30
03/15/2025 06:00,CENTRL,61754,33.70,-1.04,-1.13
03/15/2025 06:00,DUNWOD,61760,42.21,1.95,-6.65
03/15/2025 06:00,GENESE,61753,31.43,-2.59,-0.40
03/15/2025 06:00,H Q,61844,33.58,-0.03,0.00
03/15/2025 06:00,HUD VL,61758,41.71,1.61,-6.49
