Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
06/13/2025 00:00,CAPITL,61757,30.75,1.24,0.00
06/13/2025 00:00,CENTRL,61754,29.66,0.15,0.00
06/13/2025 00:00,DUNWOD,61760,31.84,2.33,0.00
06/13/2025 00:00,GENESE,61753,29.04,-0.47,0.00
06/13/2025 00:00,H Q,61844,29.16,-0.35,0.00
06/13/2025 00:00,HUD VL,61758,31.40,1.89,0.00
06/13/2025 00:00,LONGIL,61762,44.73,2.71,-12.50
06/13/2025 00:00,MHK VL,61756,30.37,0.86,0.00
06/13/2025 00:00,MILLWD,61759,31.67,2.15,0.00
06/13/2025 00:00,N.Y.C.,61761,32.11,2.60,0.00
06/13/2025 00:00,NORTH,61755,29.34,-0.18,0.00
06/13/2025 00:00,NPX,61845,30.69,1.18,0.00
06/13/2025 00:00,O H,61846,28.51,-1.00,0.00
06/13/2025 00:00,PJM,61847,30.19,0.68,0.00
06/13/2025 00:00,WEST,61752,29.04,-0.47,0.00
06/13/2025 01:00,CAPITL,61757,26.92,1.04,0.00
06/13/2025 01:00,CENTRL,61754,26.02,0.13,0.00
06/13/2025 01:00,DUNWOD,61760,27.75,1.86,0.00
06/13/2025 01:00,GENESE,61753,25.50,-0.39,0.00
06/13/2025 01:00,H Q,61844,25.63,-0.26,0.00
06/13/2025 01:00,HUD VL,61758,27.41,1.53,0.00
06/13/2025 01:00,LONGIL,61762,31.76,2.25,-3.62
06/13/2025 01:00,MHK VL,61756,26.69,0.80,0.00
06/13/2025 01:00,MILLWD,61759,27.62,1.73,0.00
06/13/2025 01:00,N.Y.C.,61761,27.96,2.07,0.00
06/13/2025 01:00,NORTH,61755,25.94,0.05,0.00
06/13/2025 01:00,NPX,61845,26.87,0.98,0.00
06/13/2025 01:00,O H,61846,25.01,-0.88,0.00
06/13/2025 01:00,PJM,61847,26.38,0.49,0.00
06/13/2025 01:00,WEST,61752,25.45,-0.44,0.00
06/13/2025 02:00,CAPITL,61757,24.88,0.98,0.00
06/13/2025 02:00,CENTRL,61754,23.94,0.05,0.00
06/13/2025 02:00,DUNWOD,61760,25.66,1.77,0.00
06/13/2025 02:00,GENESE,61753,23.42,-0.48,0.00
06/13/2025 02:00,H Q,61844,23.66,-0.24,0.00
06/13/2025 02:00,HUD VL,61758,25.33,1.43,0.00
06/13/2025 02:00,LONGIL,61762,26.08,2.17,-0.01
06/13/2025 02:00,MHK VL,61756,24.61,0.72,0.00
06/13/2025 02:00,MILLWD,61759,25.50,1.60,0.00
06/13/2025 02:00,N.Y.C.,61761,25.86,1.96,0.00
06/13/2025 02:00,NORTH,61755,23.90,0.00,0.00
06/13/2025 02:00,NPX,61845,24.90,1.00,0.00
06/13/2025 02:00,O H,61846,22.99,-0.91,0.00
06/13/2025 02:00,PJM,61847,24.33,0.43,0.00
06/13/2025 02:00,WEST,61752,23.37,-0.53,0.00
06/13/2025 03:00,CAPITL,61757,23.12,0.91,0.00
06/13/2025 03:00,CENTRL,61754,22.25,0.04,0.00
06/13/2025 03:00,DUNWOD,61760,23.87,1.67,0.00
06/13/2025 03:00,GENESE,61753,21.74,-0.47,0.00
06/13/2025 03:00,H Q,61844,21.98,-0.22,0.00
06/13/2025 03:00,HUD VL,61758,23.56,1.35,0.00
06/13/2025 03:00,LONGIL,61762,24.26,2.04,-0.01
06/13/2025 03:00,MHK VL,61756,22.81,0.60,0.00
06/13/2025 03:00,MILLWD,61759,23.74,1.53,0.00
06/13/2025 03:00,N.Y.C.,61761,24.05,1.84,0.00
06/13/2025 03:00,NORTH,61755,22.23,0.02,0.00
06/13/2025 03:00,NPX,61845,23.14,0.93,0.00
06/13/2025 03:00,O H,61846,21.36,-0.84,0.00
06/13/2025 03:00,PJM,61847,22.65,0.44,0.00
06/13/2025 03:00,WEST,61752,21.74,-0.47,0.00
06/13/2025 04:00,CAPITL,61757,22.87,0.88,0.00
06/13/2025 04:00,CENTRL,61754,22.01,0.02,0.00
06/13/2025 04:00,DUNWOD,61760,23.61,1.63,0.00
06/13/2025 04:00,GENESE,61753,21.48,-0.50,0.00
06/13/2025 04:00,H Q,61844,21.77,-0.22,0.00
06/13/2025 04:00,HUD VL,61758,23.30,1.32,0.00
06/13/2025 04:00,LONGIL,61762,24.06,2.07,-0.01
06/13/2025 04:00,MHK VL,61756,22.64,0.66,0.00
06/13/2025 04:00,MILLWD,61759,23.50,1.52,0.00
06/13/2025 04:00,N.Y.C.,61761,23.81,1.82,0.00
06/13/2025 04:00,NORTH,61755,22.01,0.02,0.00
06/13/2025 04:00,NPX,61845,22.93,0.94,0.00
06/13/2025 04:00,O H,61846,21.11,-0.88,0.00
06/13/2025 04:00,PJM,61847,22.40,0.42,0.00
06/13/2025 04:00,WEST,61752,21.48,-0.50,0.00
06/13/2025 05:00,CAPITL,61757,25.23,0.95,0.00
06/13/2025 05:00,CENTRL,61754,24.30,0.02,0.00
06/13/2025 05:00,DUNWOD,61760,26.03,1.75,0.00
06/13/2025 05:00,GENESE,61753,23.67,-0.61,0.00
06/13/2025 05:00,H Q,61844,24.06,-0.22,0.00
06/13/2025 05:00,HUD VL,61758,25.74,1.46,0.00
06/13/2025 05:00,LONGIL,61762,26.50,2.21,-0.01
06/13/2025 05:00,MHK VL,61756,25.01,0.73,0.00
06/13/2025 05:00,MILLWD,61759,25.91,1.63,0.00
06/13/2025 05:00,N.Y.C.,61761,26.20,1.92,0.00
06/13/2025 05:00,NORTH,61755,24.23,-0.05,0.00
06/13/2025 05:00,NPX,61845,25.30,1.02,0.00
06/13/2025 05:00,O H,61846,23.26,-1.02,0.00
06/13/2025 05:00,PJM,61847,24.72,0.44,0.00
06/13/2025 05:00,WEST,61752,23.70,-0.58,0.00
06/13/2025 06:00,CAPITL,61757,29.50,0.94,0.00
06/13/2025 06:00,CENTRL,61754,28.50,-0.06,0.00
06/13/2025 06:00,DUNWOD,61760,30.44,1.88,0.00
06/13/2025 06:00,GENESE,61753,27.67,-0.89,0.00
06/13/2025 06:00,H Q,61844,28.45,-0.11,0.00
06/13/2025 06:00,HUD VL,61758,30.10,1.54,0.00
06/13/2025 06:00,LONGIL,61762,30.94,2.37,-0.01
06/13/2025 06:00,MHK VL,61756,29.33,0.77,0.00
06/13/2025 06:00,MILLWD,61759,30.30,1.74,0.00
06/13/2025 06:00,N.Y.C.,61761,30.64,2.08,0.00
06/13/2025 06:00,NORTH,61755,28.62,0.06,0.00
06/13/2025 06:00,NPX,61845,29.50,0.94,0.00
06/13/2025 06:00,O H,61846,27.10,-1.46,0.00
06/13/2025 06:00,PJM,61847,28.84,0.29,0.00
06/13/2025 06:00,WEST,61752,27.56,-1.00,0.00
06/13/2025 07:00,CAPITL,61757,32.14,1.03,0.00
06/13/2025 07:00,CENTRL,61754,30.90,-0.22,0.00
06/13/2025 07:00,DUNWOD,61760,33.51,2.40,0.00
06/13/2025 07:00,GENESE,61753,29.97,-1.15,0.00
06/13/2025 07:00,H Q,61844,31.02,-0.09,0.00
06/13/2025 07:00,HUD VL,61758,33.02,1.90,0.00
06/13/2025 07:00,LONGIL,61762,34.55,2.89,-0.54
06/13/2025 07:00,MHK VL,61756,31.99,0.87,0.00
06/13/2025 07:00,MILLWD,61759,33.29,2.18,0.00
06/13/2025 07:00,N.Y.C.,61761,33.73,2.61,0.00
06/13/2025 07:00,NORTH,61755,31.24,0.12,0.00
06/13/2025 07:00,NPX,61845,32.30,1.18,0.00
06/13/2025 07:00,O H,61846,29.00,-2.12,0.00
06/13/2025 07:00,PJM,61847,31.49,0.37,0.00
06/13/2025 07:00,WEST,61752,29.56,-1.55,0.00
06/13/2025 08:00,CAPITL,61757,30.56,0.92,0.00
06/13/2025 08:00,CENTRL,61754,29.58,-0.06,0.00
06/13/2025 08:00,DUNWOD,61760,32.10,2.46,0.00
06/13/2025 08:00,GENESE,61753,28.96,-0.68,0.00
06/13/2025 08:00,H Q,61844,29.47,-0.18,0.00
06/13/2025 08:00,HUD VL,61758,31.54,1.90,0.00
06/13/2025 08:00,LONGIL,61762,32.59,2.91,-0.04
06/13/2025 08:00,MHK VL,61756,30.44,0.80,0.00
06/13/2025 08:00,MILLWD,61759,31.87,2.22,0.00
06/13/2025 08:00,N.Y.C.,61761,32.31,2.67,0.00
06/13/2025 08:00,NORTH,61755,29.64,0.00,0.00
06/13/2025 08:00,NPX,61845,30.83,1.19,0.00
06/13/2025 08:00,O H,61846,28.34,-1.30,0.00
06/13/2025 08:00,PJM,61847,30.29,0.65,0.00
06/13/2025 08:00,WEST,61752,28.84,-0.80,0.00
06/13/2025 09:00,CAPITL,61757,27.65,0.74,0.48
06/13/2025 09:00,CENTRL,61754,27.31,-0.14,-0.06
06/13/2025 09:00,DUNWOD,61760,31.89,2.25,-2.26
06/13/2025 09:00,GENESE,61753,26.68,-0.71,0.00
06/13/2025 09:00,H Q,61844,27.28,-0.11,0.00
06/13/2025 09:00,HUD VL,61758,30.66,1.73,-1.54
06/13/2025 09:00,LONGIL,61762,32.61,2.60,-2.61
06/13/2025 09:00,MHK VL,61756,28.16,0.63,-0.14
06/13/2025 09:00,MILLWD,61759,31.56,1.97,-2.20
06/13/2025 09:00,N.Y.C.,61761,32.14,2.49,-2.25
06/13/2025 09:00,NORTH,61755,27.44,0.05,0.00
06/13/2025 09:00,NPX,61845,25.87,1.01,2.54
06/13/2025 09:00,O H,61846,26.23,-1.20,-0.05
06/13/2025 09:00,PJM,61847,29.12,0.58,-1.16
06/13/2025 09:00,WEST,61752,26.73,-0.71,-0.05
06/13/2025 10:00,CAPITL,61757,27.03,0.67,0.31
06/13/2025 10:00,CENTRL,61754,26.64,-0.08,-0.05
06/13/2025 10:00,DUNWOD,61760,30.71,2.16,-1.88
06/13/2025 10:00,GENESE,61753,26.16,-0.51,0.00
06/13/2025 10:00,H Q,61844,26.54,-0.13,0.00
06/13/2025 10:00,HUD VL,61758,29.61,1.65,-1.28
06/13/2025 10:00,LONGIL,61762,36.47,2.45,-7.35
06/13/2025 10:00,MHK VL,61756,27.45,0.64,-0.14
06/13/2025 10:00,MILLWD,61759,30.43,1.92,-1.83
06/13/2025 10:00,N.Y.C.,61761,31.00,2.43,-1.90
06/13/2025 10:00,NORTH,61755,26.65,-0.03,0.00
06/13/2025 10:00,NPX,61845,26.29,0.93,1.31
06/13/2025 10:00,O H,61846,25.84,-0.88,-0.04
06/13/2025 10:00,PJM,61847,28.33,0.69,-0.97
06/13/2025 10:00,WEST,61752,26.35,-0.37,-0.05
06/13/2025 11:00,CAPITL,61757,26.75,0.63,0.34
06/13/2025 11:00,CENTRL,61754,26.37,-0.11,-0.02
06/13/2025 11:00,DUNWOD,61760,30.28,2.12,-1.71
